Price,Close,High,Low,Open,Volume
Ticker,SHY,SHY,SHY,SHY,SHY
Date,,,,,
2002-07-30,51.328800201416016,51.40483038574937,51.32246274136636,51.39849775976535,95300
2002-07-31,51.48727798461914,51.518955662954184,51.41758032458027,51.43025042909975,38800
2002-08-01,51.58863067626953,51.60763824174103,51.53160797985504,51.53160797985504,86800
2002-08-02,51.689979553222656,51.72799466118229,51.57592939527613,51.61394450323576,83400
2002-08-05,51.77239227294922,51.78506720934117,51.683687054492914,51.72170219552509,93100
2002-08-06,51.64565658569336,51.70901674663311,51.60763662187317,51.70901674663311,58200
2002-08-07,51.72172927856445,51.75974927357688,51.664706537157386,51.69638422658096,127000
2002-08-08,51.64565658569336,51.71535421294821,51.620311554503374,51.70901674663311,111800
2002-08-09,51.658390045166016,51.6773976333544,51.614037394700986,51.626712342877475,50900
2002-08-12,51.65202331542969,51.68370583384963,51.62034563108336,51.64569067900459,52300
2002-08-13,51.74070358276367,51.753373682385885,51.62665334988046,51.69634614890887,36200
2002-08-14,51.626651763916016,51.77237965841342,51.61397683061235,51.759709559180436,108700
2002-08-15,51.58232498168945,51.664692753104426,51.51262731584867,51.56331257221853,87700
2002-08-16,51.550594329833984,51.67098197370238,51.51891184437327,51.664644509796524,274500
2002-08-19,51.55694580078125,51.59496092640722,51.518925841085384,51.58229082922186,36000
2002-08-20,51.677310943603516,51.68364840706054,51.61395081123803,51.64563329445489,51400
2002-08-21,51.632991790771484,51.66467429449717,51.58863918599835,51.613984222164625,43100
2002-08-22,51.57596206665039,51.63932223140853,51.56328713325634,51.63932223140853,47700
2002-08-23,51.63932418823242,51.65199428803589,51.601309054751134,51.62665408842896,60900
2002-08-26,51.632991790771484,51.67101176205658,51.60764675460521,51.632991790771484,49700
2002-08-27,51.5949821472168,51.60765224961332,51.54429206948694,51.57597457658607,54700
2002-08-28,51.632991790771484,51.658336826937756,51.613984222164625,51.64566672589031,50600
2002-08-29,51.689979553222656,51.72799466118229,51.670971999242845,51.72799466118229,53700
2002-08-30,51.7089729309082,51.72164301873195,51.6519454505355,51.72164301873195,143800
2002-09-03,51.831485748291016,51.90129712573155,51.793408575854315,51.79975638524705,83000
2002-09-04,51.81246566772461,51.86958628874108,51.78707926304635,51.831504260742896,49500
2002-09-05,51.86964416503906,51.869644165039055,51.81252348028716,51.84425773203455,49000
2002-09-06,51.768035888671875,51.79342229100541,51.74264948633834,51.755345108485685,33700
2002-09-09,51.69824981689453,51.768061247018274,51.69190200271141,51.7363270180662,65200
2002-09-10,51.7299690246582,51.74900761971567,51.67284839752368,51.68554402220341,51000
2002-09-11,51.69824981689453,51.69824981689453,51.63478620095391,51.660172615722864,24700
2002-09-12,51.736305236816406,51.75534867134838,51.69822805167542,51.710923674696744,50100
2002-09-13,51.774375915527344,51.780718883686205,51.736293896772054,51.755337327129915,95100
2002-09-16,51.755340576171875,51.79341775535711,51.74899276565409,51.79341775535711,39000
2002-09-17,51.79338455200195,51.79973235845033,51.7108824360036,51.73626397788184,28800
