Date,price,return,momentum,position,strategy_return,strategy_value,buyhold_value,position_change
2020-10-31,12.49448299407959,-0.07364851430683717,2.115717057410106,1,-0.07364851430683717,123143.35063921263,227902.8903684787,0.0
2020-11-30,13.359248161315918,0.06921176071439605,1.4993010820327957,1,0.06921176071439605,131666.31875722276,243676.45068278108,0.0
2020-12-31,13.01768398284912,-0.0255676198497351,1.47663546279651,1,-0.0255676198497351,128299.92437222406,237446.22382539103,0.0
2021-01-31,12.952621459960938,-0.0049980106272284885,1.2229561308339436,1,-0.0049980106272284885,127658.67998673908,236259.46507531643,0.0
2021-02-28,13.675299644470217,0.055793970876337085,1.201275110928362,1,0.055793970876337085,134781.26466003084,249441.3187889876,0.0
2021-03-31,13.314691543579102,-0.026369301606998574,1.0333866368087796,1,-0.026369301606998574,131227.1768412378,242863.7254205933,0.0
2021-04-30,14.971762657165527,0.12445433738835154,1.0283603576222382,1,0.12445433738835154,147558.96818235805,273089.1694434798,0.0
2021-05-31,16.203655242919922,0.08228106562755366,1.056995122458709,1,0.08228106562755366,159700.27732730476,295559.2373166329,0.0
2021-06-30,19.956790924072266,0.23162278047061324,0.8328192357325646,1,0.23162278047061324,196690.49960378313,364017.48965768516,0.0
2021-07-31,19.45443725585937,-0.02517206649727166,1.1084888436417102,1,-0.02517206649727166,191739.39326837513,354854.4172018521,0.0
2021-08-31,22.337778091430664,0.14820993265702787,0.8391207830608132,1,0.14820993265702787,220157.0758323804,407447.36647838744,0.0
2021-09-30,20.67230033874512,-0.0745587920995805,0.675960098126867,1,-0.0745587920995805,203742.43018614236,377068.58298960375,0.0
2021-10-31,25.51306533813477,0.2341667313296929,0.5326617468338468,1,0.2341667313296929,251452.1290959995,465365.50055539835,0.0
2021-11-30,32.60707092285156,0.2780538320541701,1.0419464615081657,1,0.2780538320541701,321369.35716932203,594762.1612906338,0.0
2021-12-31,29.352548599243164,-0.09981032430998205,1.4407863772806575,1,-0.09981032430998205,289293.3774069615,535398.75708491,0.0
2022-01-31,24.43733787536621,-0.16745430834594333,1.254821106267085,1,-0.16745430834594333,240849.95498421683,445743.92852797854,0.0
2022-02-28,24.336538314819336,-0.0041248175665028475,0.8866712001818904,1,-0.0041248175665028475,239856.49285900654,443905.3161414244,0.0
2022-03-31,27.236412048339844,0.11915719877689734,0.7795981768238716,1,0.11915719877689734,268437.1206565366,496799.8301350096,0.0
2022-04-30,18.513294219970703,-0.32027411734288425,1.0455909143065636,1,-0.32027411734288425,182463.65877619904,337687.7030424246,0.0
2022-05-31,18.6380672454834,0.006739644713154247,0.23654740219316728,1,0.006739644713154247,183693.39900941285,339963.5981849317,0.0
2022-06-30,15.134650230407717,-0.18797104704752432,0.1502384471940168,1,-0.18797104704752432,149164.35846189485,276060.28467606625,0.0
2022-07-31,18.133827209472656,0.19816625646486075,-0.2416290631099407,0,0.19816625646486075,178723.70097627112,330766.117848946,-1.0
2022-08-31,15.069753646850586,-0.16897004296045548,-0.06788220234892517,0,-0.0,178723.70097627112,274876.55270614655,0.0
2022-09-30,12.123104095458984,-0.1955340226817457,-0.32536917570007895,0,-0.0,178723.70097627112,221128.8346146228,0.0
2022-10-31,13.479324340820312,0.1118707085810915,-0.4135580512664466,0,0.0,178723.70097627112,245866.67403067168,0.0
2022-11-30,16.90515899658203,0.2541547757988909,-0.4716697440243466,0,0.0,178723.70097627112,308354.863445356,0.0
2022-12-31,14.59859561920166,-0.1364413891550339,-0.48154929228142895,0,-0.0,178723.70097627112,266282.4975241609,0.0
2023-01-31,19.51640510559082,0.33686866974524055,-0.5026464032640057,0,0.0,178723.70097627112,355984.7282415653,0.0
2023-02-28,23.191526412963867,0.18830933706742137,-0.20136942881719877,0,0.0,178723.70097627112,423019.97642286064,0.0
2023-03-31,27.75242805480957,0.19666241715319766,-0.047049086728913836,0,0.0,178723.70097627112,506212.10749026906,0.0
2023-04-30,27.72445678710937,-0.001007885423392807,0.01894581435887699,1,-0.0,178723.70097627112,505701.90368598467,1.0
2023-05-31,37.800537109375,0.3634365282478882,0.49754314157673685,1,0.3634365282478882,243678.42237470078,689492.4478899669,0.0
2023-06-30,42.268951416015625,0.11821033901479683,1.0281361050746978,1,0.11821033901479683,272483.73129420506,770997.583903182,0.0
2023-07-31,46.69249725341797,0.1046523674993809,1.7928594828766604,1,0.1046523674993809,300999.79887920874,851684.3063949526,0.0
2023-08-31,49.316444396972656,0.05619633341334329,1.5748837635900146,1,0.05619633341334329,317914.883934374,899545.8416400354,0.0
2023-09-30,43.468597412109375,-0.11857803327813021,2.2725448307032714,1,-0.11857803327813021,280217.1622475909,792879.4648948396,0.0
2023-10-31,40.75150680541992,-0.06250697672459371,2.585599617872756,1,-0.06250697672459371,262701.63460914907,743318.9666372495,0.0
2023-11-30,46.7373275756836,0.14688587587312396,2.02326034859251,1,0.14688587587312396,301288.7943020153,852502.0241048672,0.0
2023-12-31,49.49174499511719,0.058933994781221744,1.7646783792529361,1,0.058933994781221744,319044.94653305085,902743.3739444445,0.0
2024-01-31,61.48941040039063,0.242417506322663,2.3901716498003593,1,0.242417506322663,396387.0268764404,1121584.171505364,0.0
2024-02-29,79.06367492675781,0.2858096119629654,2.150652493003227,1,0.2858096119629654,509678.2492151494,1442143.7083471161,0.0
2024-03-31,90.30503845214844,0.14218114116001157,2.4091621878998826,1,0.14218114116001157,582144.8843129962,1647189.34651664,0.0
2024-04-30,86.353271484375,-0.04376020469630204,2.2539509074233357,1,-0.04376020469630204,556670.1050125543,1575108.0035395038,0.0
2024-05-31,109.5711669921875,0.2688710584869227,2.1146966069512096,1,0.2688710584869227,706342.5853753063,1998608.9596823936,0.0
2024-06-30,123.48047637939452,0.12694315273833645,1.8986669336244035,1,0.12694315273833645,796007.9400761953,2252318.682115563,0.0
2024-07-31,116.96360778808594,-0.05277650995842831,1.92130446208817,1,-0.05277650995842831,753997.419099776,2133449.162759337,0.0
2024-08-31,119.31246948242188,0.020081987369879872,1.504976488048602,1,0.020081987369879872,769139.1857470596,2176293.061900151,0.0
2024-09-30,121.39186096191406,0.017428115338762096,1.419324242478154,1,0.017428115338762096,782543.8321878209,2214221.7483938946,0.0
2024-10-31,132.70736694335938,0.09321470065439952,1.792633491507527,1,0.09321470065439952,855488.4212541553,2420619.7658528923,0.0
2024-11-30,138.19520568847656,0.041352932180919844,2.256502086585652,1,0.041352932180919844,890865.3759198405,2520719.490866001,0.0
2024-12-31,134.2460174560547,-0.02857688306006967,1.9568486872659032,1,-0.02857688306006967,865407.2202499142,2448685.184748285,0.0
2025-01-31,120.03067016601562,-0.10589027190093325,1.7124931131302663,1,-0.10589027190093325,773769.01439262,2189393.244735502,0.0
2025-02-28,124.87908172607422,0.0403931058066469,0.9520543356072428,1,0.0403931058066469,805023.948060886,2277829.637722461,0.0
2025-03-31,108.35446166992188,-0.13232496449965547,0.5794747947367538,1,-0.13232496449965547,698499.1827123568,1976415.9117745734,0.0
2025-04-30,108.8943328857422,0.004982454875415598,0.19987171842396823,1,0.004982454875415598,701979.4233707358,1986263.3148700437,0.0
2025-05-31,135.09817504882812,0.24063549928333194,0.26103309132238084,1,0.24063549928333194,870900.5924001783,2464228.7793519627,0.0
2025-06-30,157.96376037597656,0.16925162252476178,0.23297194652002484,1,0.16925162252476178,1018301.9307216848,2881303.4985294957,0.0
2025-07-31,177.84043884277344,0.12583062355243713,0.2792610217232394,1,0.12583062355243713,1146435.497629045,3243859.7143932804,0.0
2025-08-31,174.1510467529297,-0.020745518363826654,0.5204766867740933,1,-0.020745518363826654,1122652.098960039,3176564.163118657,0.0
2025-09-30,186.55950927734372,0.07125115097366064,0.4596215090375537,1,0.07125115097366064,1202642.3531539377,3402898.0158825447,0.0
2025-10-31,202.4677734375,0.08527179462348755,0.5368370482093161,1,0.08527179462348755,1305193.8248975882,3693069.2366175544,0.0
2025-11-30,176.98056030273438,-0.1258828143464189,0.5256709412666967,1,-0.1258828143464189,1140892.3529519127,3228175.2875359557,0.0
2025-12-31,186.4899139404297,0.0537310630129606,0.28065629643975365,1,0.0537310630129606,1202193.7118593766,3401628.5773274326,0.0
2026-01-31,191.11965942382807,0.02482571515839327,0.38916533595849123,1,0.02482571515839327,1232039.030515209,3486076.4394628135,0.0
2026-02-28,177.180419921875,-0.07293461878268281,0.5922568720101999,1,-0.07293461878268281,1142180.7334991961,3231820.7833033013,0.0
2026-03-31,174.39999389648438,-0.015692625780075575,0.4188158454794313,1,-0.015692625780075575,1124256.9186751812,3181105.0291626514,0.0
2026-04-30,199.57000732421875,0.14432347654022348,0.6095321891566934,1,0.14432347654022348,1286513.5857027827,3640213.1662109946,0.0
2026-05-31,211.13999938964844,0.05797460360179896,0.8326941543745747,1,0.05797460360179896,1361098.7008622305,3851253.081548127,0.0
2026-06-30,225.81500244140625,0.06950366152401011,0.5628634458854589,1,0.06950366152401011,1455700.044267729,4118929.2721713483,0.0
