Price,Close,High,Low,Open,Volume
Ticker,MU,MU,MU,MU,MU
Date,,,,,
2016-01-04,13.975865364074707,14.005123719357037,13.468716508720147,13.48822176887292,22622300
2016-01-05,14.453754425048828,14.707329292531922,14.005122324927296,14.063639959771953,29806700
2016-01-06,13.86858081817627,14.326965019255196,13.761298657412421,14.141660906281649,26835100
2016-01-07,13.322421073913574,13.917346775028234,13.293162722580364,13.51747829964534,26029200
2016-01-08,13.000577926635742,13.60525586158318,12.961566476965144,13.439456967956556,29064200
2016-01-11,12.220346450805664,13.127363703064464,11.908254893084877,13.03958771992894,43159100
2016-01-12,12.405653953552246,12.912802834710105,12.093561404271789,12.405653953552246,25671300
2016-01-13,11.761963844299316,12.649475032621424,11.61567020868511,12.464169946864695,35319800
2016-01-14,11.722954750061035,11.957023497955799,11.245063227142733,11.781471471981463,35810400
2016-01-15,10.806180953979492,11.371847395497438,10.640382073178758,11.06950891646522,37164600
2016-01-19,10.533102035522461,11.089015446612098,10.4453260379596,11.001239449049239,38131300
2016-01-20,9.801637649536133,10.133235483686008,9.079925263507855,10.123482387362433,65210400
2016-01-21,10.581866264343262,10.63062987920889,9.879659235023485,10.191750834673904,52299100
2016-01-22,10.796427726745605,11.28407126894884,10.611123589955124,10.903709901298313,35091300
2016-01-25,10.221009254455566,10.893957933103815,10.211257089484373,10.786676677569986,23874800
2016-01-26,10.289278030395508,10.455076894713349,10.103972979637373,10.289278030395508,26179500
2016-01-27,10.133233070373535,10.562358975239931,10.064962342474203,10.240514314063576,23013500
2016-01-28,9.645588874816895,10.289278153339232,9.470036915181286,10.221007430088621,37390400
2016-01-29,10.757415771484375,10.776921958700381,9.694352750973241,9.743117288907056,38448100
2016-02-01,10.689148902893066,10.825689460468292,10.250269801545748,10.728160357899352,25824800
2016-02-02,10.328290939331055,10.79642831907897,10.221008758892436,10.53310127549734,22090300
2016-02-03,10.494088172912598,10.591616313266075,9.928421796501523,10.406312195520163,18098100
2016-02-04,10.952473640441895,11.264566143600321,10.43557174004767,10.445324834232114,26164100
2016-02-05,10.728157997131348,11.098767203190453,10.494089318601254,10.874450688686093,22658100
2016-02-08,9.918668746948242,10.494088218950916,9.69435225594947,10.44532368350717,27424400
2016-02-09,9.733365058898926,10.08446901908939,9.509049466649492,9.762624342318986,30178600
2016-02-10,9.655342102050781,10.02595131872974,9.57731920697166,9.83089408103194,22090500
2016-02-11,9.450532913208008,9.704107817944196,9.216464199654474,9.479792199981992,27105700
2016-02-12,9.772377967834473,9.986940477270124,9.245721998929694,9.635837428106605,23857000
2016-02-16,10.542854309082031,10.60137101615869,10.05521074294719,10.103974355475643,27494100
2016-02-17,11.14753532409668,11.362097883275764,10.650138524887213,10.698903081103023,34404700
2016-02-18,11.206049919128418,11.459624819204429,11.04025101754844,11.284072822212364,21616100
2016-02-19,10.88420295715332,11.108519454641256,10.679392646449632,11.108519454641256,17907100
2016-02-22,10.776921272277832,11.157282597701311,10.630627667794375,11.08901280700605,20001700
2016-02-23,10.230759620666504,10.806179055269585,10.13323148622404,10.728156175673176,22686800
2016-02-24,10.377054214477539,10.406312564610701,9.811387818003439,9.996691942321707,18551800
2016-02-25,10.455080032348633,10.474585294536414,9.957683290123217,10.406315481719513,16153900
2016-02-26,10.435571670532227,10.728157983372732,10.3087842372978,10.523347657395004,16418800
2016-02-29,10.367301940917969,10.620876809074735,10.260020695208377,10.386807199180506,20720000
2016-03-01,10.796427726745605,10.825687008954295,10.328290372681497,10.50384234550866,15638700
2016-03-02,11.391353607177734,11.401105771281177,10.698899730095398,10.737911176827941,18197500
2016-03-03,11.498636245727539,11.557153887966361,11.313332083832947,11.440118603488717,16323300
2016-03-04,11.586410522460938,11.98627807300823,11.313330402837021,11.508387631139819,35279500
2016-03-07,11.29382610321045,11.488883364125595,10.776924129258713,11.17679174666136,27748800
2016-03-08,10.396560668945312,11.167037465327574,10.386807574408582,11.157284370790842,29648400
2016-03-09,10.542854309082031,10.640382464245226,10.269773242369991,10.494089766447289,15133800
2016-03-10,10.611124038696289,10.78667601894749,10.396560610623297,10.679393839857854,17739000
2016-03-11,11.1085205078125,11.118272672023023,10.58186550608733,10.718405106097318,17261200
2016-03-14,10.874451637268066,11.059756721514967,10.73791202793491,11.059756721514967,13531300
2016-03-15,10.581866264343262,10.874451673962362,10.455078819458695,10.874451673962362,15156500
2016-03-16,10.455080032348633,10.62087894642377,10.289281118273493,10.44532693620152,20471800
2016-03-17,10.601370811462402,10.728158247822144,10.338043774489302,10.455078116489155,19976800
2016-03-18,10.864699363708496,10.89395771825773,10.484337034143165,10.57211302789719,44827100
2016-03-21,11.245059967041016,11.313330696297568,10.806180959448923,10.864698594510788,18083000
2016-03-22,11.15728759765625,11.31333436505629,11.050006317043618,11.167040695013732,13463400
2016-03-23,10.386808395385742,11.176791443282015,10.367303134876865,11.14753308746552,29424300
2016-03-24,10.240514755249023,10.338043839246286,10.07471587051744,10.240514755249023,22822800
2016-03-28,10.123481750488281,10.32829210986632,9.996694296577457,10.240516108689103,22898800
2016-03-29,10.191750526428223,10.269773423981054,9.850400582161162,9.928423479713993,30891600
2016-03-30,10.221009254455566,10.679394491929816,10.142986354047991,10.250268539688161,35166700
2016-03-31,10.211256980895996,10.230762240737297,9.762624843270114,10.055211181740269,48134200
2016-04-01,10.757415771484375,10.796427215810187,9.986939048469933,10.025950492795745,28458300
2016-04-04,10.533102035522461,10.942722737411572,10.513595844905664,10.786676932902646,22475200
2016-04-05,10.142986297607422,10.455078827607421,10.123481037667235,10.367302832610743,20760300
2016-04-06,10.211256980895996,10.221009145763482,9.996693542003705,10.162492436133249,18413000
2016-04-07,10.25026798248291,10.386807585720693,10.133233638233545,10.162491991769313,19470200
2016-04-08,10.455080032348633,10.62087894642377,10.308786380461276,10.377057123384619,18950000
2016-04-11,10.191750526428223,10.650135747130836,10.181997431707543,10.484336857304493,18258000
2016-04-12,9.918668746948242,10.279524821062122,9.801634419946943,10.250266471838335,25679600
2016-04-13,10.611124038696289,10.630629297554043,9.947928495619557,10.045457580227177,26108900
2016-04-14,10.142986297607422,10.523348632557576,10.133234132690497,10.523348632557576,17778100
2016-04-15,10.425820350646973,10.513596352447202,10.201504728363195,10.464831803657473,25325200
2016-04-18,10.620878219604492,10.825688574145836,10.299033509626147,10.367303317771137,26372800
2016-04-19,10.455080032348633,10.806183122686692,10.338045668902613,10.806183122686692,21005700
2016-04-20,10.484336853027344,10.503843042460746,10.240515065747637,10.36730250674584,19268600
2016-04-21,10.386808395385742,10.620878032236792,10.33804477906037,10.533102034680942,15629500
2016-04-22,10.396560668945312,10.54285429667741,10.240514876782772,10.396560668945312,18715200
2016-04-25,10.289278030395508,10.611122665811044,10.221007307960644,10.406312358718779,22500000
2016-04-26,11.225554466247559,11.36209406159843,10.445324619547106,10.552605863052253,47098100
2016-04-27,11.274320602416992,11.323084219029,10.923216610129776,11.059757154919955,24353400
2016-04-28,11.332836151123047,12.103312933846617,11.235307997803542,11.245060162061101,41186400
2016-04-29,10.484336853027344,11.401106363952263,10.38680776607294,11.342589655864664,40162100
2016-05-02,10.35754680633545,10.591615440012776,10.172242703867417,10.53309874664648,23794800
2016-05-03,10.103974342346191,10.357549219632315,9.996693092774196,10.230761780989253,27847600
2016-05-04,9.752872467041016,10.23076299470049,9.557815203721475,9.996694278717042,40867200
2016-05-05,9.811389923095703,10.142986799332052,9.762625375673586,9.811389923095703,26456300
2016-05-06,9.743117332458496,9.957680742262655,9.606577741760924,9.733364238806898,20963300
2016-05-09,9.626083374023438,9.821140604124503,9.51880212999441,9.75287080611569,20476700
2016-05-10,9.840649604797363,9.860154868329255,9.596827764956425,9.694355942828896,19608200
2016-05-11,9.850399017333984,10.074714579637192,9.7626230390045,9.772376132175811,17808400
2016-05-12,9.392016410827637,10.006447495286238,9.118936238881506,9.899165301584738,41066600
2016-05-13,9.32374382019043,9.548059376304032,9.17745021697596,9.421271958893945,21517300
2016-05-16,9.440780639648438,9.450532805021737,9.274981736919425,9.37250990139707,16247600
2016-05-17,9.431026458740234,9.674848237032162,9.25547448073604,9.411520270025871,22112100
2016-05-18,9.801637649536133,10.025953284339602,9.440781456521993,9.440781456521993,26916900
2016-05-19,9.821144104003906,10.006449236215246,9.665098264314297,9.752874281666346,18852900
2016-05-20,10.533102035522461,10.542855130830858,10.025952240762091,10.055211526687286,31189700
2016-05-23,10.864699363708496,10.89395771825773,10.552606838126819,10.57211302789719,28369200
2016-05-24,11.206049919128418,11.215803014540505,10.884205211380548,11.030498852242726,25437300
2016-05-25,11.313329696655273,11.488880726116722,11.137777737087651,11.303576603322368,29175600
2016-05-26,11.654681205749512,11.732704103001398,11.401106324627731,11.420612513993854,23644100
2016-05-27,12.005786895751953,12.122821258418679,11.537648514978617,11.674189069809682,29838400
2016-05-31,12.405653953552246,12.590958119910251,11.95702178593633,12.347136309903913,49604300
2016-06-01,12.766508102416992,12.766508102416992,12.005784435894258,12.298369817560218,35762100
2016-06-02,12.786011695861816,12.883540763790613,12.434908725509175,12.629965931260642,31941900
2016-06-03,12.542193412780762,12.717745411392363,12.317877796871608,12.69824015049462,28326000
2016-06-06,12.45441722869873,12.717744272937495,12.444664134069736,12.571451573927769,24861200
2016-06-07,12.678730964660645,12.82502364221042,12.493426844423853,12.512932100714282,21409500
2016-06-08,12.269113540649414,12.766510261782704,12.200843730727497,12.756757166049173,25869800
2016-06-09,12.200841903686523,12.386146044342853,11.937513938952184,12.16183045670065,21881700
2016-06-10,11.839985847473145,12.06430143626975,11.752209858776641,12.015536894759885,21439300
2016-06-13,11.75221061706543,12.054549119743122,11.644928432800295,11.703446072409125,15538900
2016-06-14,11.625422477722168,12.01553695142844,11.449870499501209,11.771715172835451,21913200
2016-06-15,11.722954750061035,11.947270400933553,11.654684001011834,11.859494387946384,17491700
2016-06-16,11.654681205749512,11.693692654375454,11.293825073432963,11.576658308497626,22453100
2016-06-17,11.898503303527832,12.044796937282804,11.654681510709203,11.67418770058573,20604200
2016-06-20,12.015536308288574,12.347134058243043,11.986277956853245,12.200841370960175,21481700
2016-06-21,12.434910774230957,12.512933669386257,12.113066099188774,12.230100441921724,25060500
2016-06-22,12.405653953552246,12.717745572726313,12.356889405529701,12.464170667094189,26968200
2016-06-23,13.702784538269043,13.810065789106737,13.078600432225183,13.078600432225183,71203000
2016-06-24,12.883544921875,13.507729111837406,12.805522014393002,13.166378194023848,77486100
2016-06-27,11.927760124206543,12.912800263733267,11.80097362674044,12.805519023528792,45700500
2016-06-28,12.668981552124023,12.727499198208495,12.308125369904667,12.327631561968301,34838100
2016-06-29,12.864038467407227,13.088355019419678,12.620216653975573,12.971320660585254,36879800
2016-06-30,13.419952392578125,13.439457653355008,12.89329733011302,13.010331685093446,48486100
2016-07-01,12.191088676452637,12.58120314205662,12.005784537817307,12.269111569573434,68847100
2016-07-05,11.615671157836914,12.142326242848705,11.508389893705289,12.074056432047344,37298900
2016-07-06,11.440116882324219,11.557152149193918,11.215801302720793,11.469376164094758,35747800
2016-07-07,11.898503303527832,12.239854185516442,11.596164801292275,11.605916966124212,33457100
2016-07-08,12.308124542236328,12.405653635783226,12.074055833851414,12.083808929227377,27955700
2016-07-11,12.327629089355469,12.659225916969378,12.298369807128696,12.473921780064362,22797100
2016-07-12,12.903048515319824,13.127365042906114,12.659226728438288,12.678732917839838,35226800
2016-07-13,12.961565971374512,13.059095056799864,12.747002541502514,12.912801428661837,23067400
2016-07-14,12.961565971374512,13.215140849395393,12.942060712353216,13.166376306682718,18698900
2016-07-15,12.805522918701172,13.16637912381518,12.717746909058699,12.981074937986117,18046200
2016-07-18,13.010331153869629,13.029836413850095,12.766509358422615,12.92255515869169,17180500
2016-07-19,12.89329719543457,12.932308646687213,12.727498295084244,12.89329719543457,30569900
2016-07-20,13.254152297973633,13.283410651559668,12.912801429080137,13.000577419944538,35666000
2016-07-21,12.854286193847656,13.166377814786323,12.756757097251125,13.146871623424458,16734700
2016-07-22,12.805522918701172,12.90305109488776,12.698241645863977,12.883545831693038,18755900
2016-07-25,13.575996398925781,13.975863957942982,13.536984952438889,13.654019291899564,51357000
2016-07-26,14.307461738586426,14.326966996804627,13.585749512494157,13.654019311417242,38959800
2016-07-27,13.839323043823242,14.522024733443738,13.712536543860123,14.483013288045958,35035800
2016-07-28,13.468716621398926,13.839324938359196,13.361434434288954,13.780808227304986,25504200
2016-07-29,13.400446891784668,13.595504160130345,13.283412530777262,13.566245802405097,21792900
2016-08-01,13.224892616271973,13.575995614363615,13.215139522687322,13.468714375251052,16363900
2016-08-02,13.068848609924316,13.2444006103012,12.698240278183059,13.215142253607183,23707600
