Price,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,NVDA,SMCI,AMAT,MU,NVDA,SMCI,AMAT,MU,NVDA,SMCI,AMAT,MU,NVDA,SMCI,AMAT,MU,NVDA,SMCI,AMAT,MU,NVDA,SMCI
Date,,,,,,,,,,,,,,,,,,,,,,
2010-03-18,,,9.762001991271973,9.908916473388672,,,9.870211303854072,10.142985146750712,,,9.684709519839668,9.801635230624294,,,9.792918832421767,10.045456997902978,,,18686400,20228500,,
2010-03-19,,,9.653796195983887,9.704107284545898,,,9.823839252819589,10.016199815569111,,,9.56104563874148,9.704107284545898,,,9.792922400405454,10.016199815569111,,,24762900,19780300,,
2010-03-22,,,9.877943992614746,10.074714660644531,,,9.908860846382087,10.103973010287563,,,9.576504852662154,9.509048273646368,,,9.615150367034376,9.587071159431897,,,26257100,19351100,,
2010-03-23,,,10.233487129211426,10.279526710510254,,,10.295320830399977,10.308785065111929,,,9.893401772674395,10.084469462988547,,,9.908859829413602,10.142986172191899,,,39649700,22122400,,
2010-03-24,,,10.047983169555664,10.172243118286133,,,10.225754825663058,10.3673003209639,,,9.978420091212543,10.113725492429749,,,10.187109326241904,10.357547228303483,,,34127100,18182900,,
2010-03-25,,,10.17165470123291,10.123479843139648,,,10.341697769344048,10.523347390847318,,,10.11755039019953,10.094221491628563,,,10.12527978809457,10.406313054696747,,,38278400,24965500,,
2010-03-26,,,10.210299491882324,10.230761528015137,,,10.395800592111193,10.464830210442422,,,10.0557152416916,10.006445939882221,,,10.264403795170114,10.27952606938072,,,30090900,25900400,,
2010-03-29,,,10.28759479522705,10.367303848266602,,,10.395803431355983,10.523349663500808,,,10.218031679363566,10.318539298479307,,,10.264406598528524,10.396562206096409,,,27827600,22226000,,
2010-03-30,,,10.39579963684082,10.523348808288574,,,10.511738366667137,10.630630065016943,,,10.22575660869836,10.406314456374076,,,10.341695338524675,10.45507900219837,,,39364900,37351400,,
2010-03-31,,,10.411261558532715,10.113728523254395,,,10.62767955396646,10.484337784457278,,,10.38034470204218,10.103975427671227,,,10.388073363327813,10.455079427814162,,,40814400,38781500,,
2010-04-01,,,10.318507194519043,9.918672561645508,,,10.61221685461193,10.776925553176534,,,10.25667350427678,9.860154910586036,,,10.534925110366967,10.75741935945454,,,37110700,127588500,,
2010-04-05,,,10.449907302856445,10.338046073913574,,,10.519469673724423,10.377057529923922,,,10.33396854384455,9.996695136243169,,,10.372614796848515,10.113729504274213,,,29330500,52480400,,
2010-04-06,,,10.418989181518555,9.97718620300293,,,10.480823625453544,10.37705467992032,,,10.34942681418406,9.957680945408011,,,10.38034366759359,10.367301586069749,,,16452500,42605400,,
2010-04-07,,,10.49627685546875,10.299033164978027,,,10.596756767109435,10.386808231038678,,,10.33396326545158,9.879659374449638,,,10.41125573197998,9.977187535663587,,,20870600,44194700,,
2010-04-08,,,10.310779571533203,10.318535804748535,,,10.43444697327796,10.41606487130097,,,10.279862721097015,10.11372550907331,,,10.43444697327796,10.269771271472317,,,29173200,33101100,,
2010-04-09,,,10.411261558532715,10.464831352233887,,,10.411261558532715,10.552607350247703,,,10.287594132570575,10.386808449578576,,,10.326239650346743,10.445326091623242,,,15446100,24270800,,
2010-04-12,,,10.534931182861328,10.552605628967285,,,10.619952371673012,10.67939305762792,,,10.372617468136363,10.318536959181287,,,10.434451194020525,10.484335832806256,,,24211600,37146600,,
2010-04-13,,,10.666326522827148,10.494091987609863,,,10.697243381387157,10.581867996909669,,,10.480825371467107,10.36730452196642,,,10.511742230027114,10.523350347340969,,,28384400,28036500,,
2010-04-14,,,11.137803077697754,11.020745277404785,,,11.207366157996237,11.11827343696385,,,10.820905255996367,10.718405843527124,,,10.85182209867173,10.776923483347629,,,45410300,49938700,,
2010-04-15,,,11.083701133728027,10.903711318969727,,,11.199639134025936,11.098768575190595,,,11.021867435287032,10.845193677050284,,,11.168722284805439,10.932969674876265,,,22965700,29166900,,
2010-04-16,,,11.099156379699707,10.650135040283203,,,11.168719457112829,10.825687013178872,,,10.960030961989107,10.425818527126932,,,11.029594039402228,10.815933919105502,,,33765600,36300600,,
2010-04-19,,,11.052786827087402,10.523348808288574,,,11.122349938114757,10.728159156665534,,,10.813180637672733,10.221009368263024,,,11.0218699707548,10.542854998660832,,,25694500,26286700,,
2010-04-20,,,11.1764497756958,10.484336853027344,,,11.1764497756958,10.69890028626325,,,10.998677370152995,10.406313955506342,,,11.106886692531907,10.601371199308845,,,18477900,24288400,,
2010-04-21,,,11.153264045715332,10.474584579467773,,,11.207368346684332,10.806182384980858,,,10.913657915351811,10.289280415855014,,,11.184180894428449,10.669641838561828,,,19225700,38628600,,
2010-04-22,,,11.106884956359863,10.659891128540039,,,11.137801795475973,10.737914042829825,,,10.797716565198757,10.152741255549932,,,10.990946993953346,10.347798541274395,,,33118300,31721200,,
2010-04-23,,,11.184182167053223,10.728156089782715,,,11.191910827274068,10.737909182180704,,,10.960034804098909,10.484334360469472,,,11.106889667917569,10.708649904986736,,,23701600,25333300,,
2010-04-26,,,11.099156379699707,10.698901176452637,,,11.261469981291775,10.75741788940905,,,11.052781486168055,10.611125176911637,,,11.168719457112829,10.698901176452637,,,17270800,17543000,,
2010-04-27,,,10.766803741455078,10.084467887878418,,,11.1223478924448,10.581864488949291,,,10.743615550633498,10.025950257708713,,,11.060514191152315,10.572111395569976,,,30107900,32056800,,
2010-04-28,,,10.859554290771484,9.986940383911133,,,10.944575445749155,10.22100908116538,,,10.7049700375776,9.479791539860264,,,10.836366837071369,10.16249237190498,,,23997800,66819300,,
2010-04-29,,,11.021870613098145,9.957681655883789,,,11.037328673607327,10.152738896281328,,,10.8286400654791,9.801635863565759,,,10.898203180560522,10.152738896281328,,,20898500,23934600,,
2010-04-30,,,10.650864601135254,9.118934631347656,,,11.060513778302028,9.899163556508022,,,10.635406544947058,9.099428443165523,,,11.060513778302028,9.8894113925232,,,25896300,52942300,,
2010-05-03,,,10.820910453796387,9.645590782165527,,,10.898202966169915,9.694354398279264,,,10.64313870729971,9.18720553586681,,,10.704972422352121,9.18720553586681,,,17456600,49168500,,
2010-05-04,,,10.349424362182617,9.284733772277832,,,10.681780273313807,9.431026467343939,,,10.187110735959196,9.079923441121519,,,10.681780273313807,9.41152027861178,,,37264900,50180800,,
2010-05-05,,,10.218029022216797,9.031158447265625,,,10.418988181533278,9.255474025817794,,,10.109819677111108,8.75807739932443,,,10.256675269548532,9.060416798792815,,,26151100,37391100,,
2010-05-06,,,9.823843002319336,8.53376293182373,,,10.326242230080457,9.206710685200752,,,9.267338709346081,7.139102414384823,,,10.140741044794769,9.060417978412026,,,43990600,66628800,,
2010-05-07,,,9.661527633666992,8.358209609985352,,,9.847028787325545,8.58252611216478,,,9.298253988248616,7.841307740772351,,,9.769737008525846,8.58252611216478,,,38398600,64580800,,
2010-05-10,,,10.194843292236328,8.86535930633545,,,10.349428318874834,9.021405083283359,,,9.932050368606149,8.611784453741997,,,10.040259002713858,8.972640545460587,,,27919300,38072100,,
2010-05-11,,,10.326239585876465,8.602035522460938,,,10.519470122014905,8.845857399447759,,,10.01707102290136,8.504507329730197,,,10.071175337143004,8.6605531821847,,,37536300,38756000,,
2010-05-12,,,10.643132209777832,9.09942626953125,,,10.674049048429628,9.157943889992946,,,10.349421874027978,8.650794279678319,,,10.388067369506041,8.680052624856156,,,32924000,40603300,,
2010-05-13,,,10.225759506225586,8.914125442504883,,,10.635408769059596,9.226217052360267,,,10.163925794310263,8.855607800603817,,,10.573575057144271,9.089676507995355,,,22710400,32338500,,
2010-05-14,,,10.00933837890625,8.719067573547363,,,10.17165200611514,8.845855027191813,,,9.85475414754439,8.533763405978643,,,10.17165200611514,8.738573764926386,,,27246300,41915900,,
2010-05-17,,,10.187115669250488,8.943382263183594,,,10.233490592277484,8.982393707718822,,,9.893405120653773,8.56301998138546,,,10.017072564880577,8.719065759526375,,,18442600,39765600,,
2010-05-18,,,10.001609802246094,8.855607986450195,,,10.395800177342013,9.187205793933732,,,9.955234897597055,8.728820534759056,,,10.33396647973275,9.089676698753967,,,25296700,48380400,,
2010-05-19,,,10.063445091247559,8.73857307434082,,,10.210299951256975,9.011653221321568,,,9.877943245556871,8.48499818709125,,,9.970693799844273,8.777584523909498,,,36120400,29982200,,
2010-05-20,,,9.808379173278809,8.524009704589844,,,10.078902149304282,8.797090783853164,,,9.537856934369144,8.270434815319474,,,9.661524327826797,8.484998254710273,,,46660600,38295700,,
2010-05-21,,,9.83156681060791,8.70931339263916,,,9.986151043754182,8.806841536647177,,,9.506939552442855,8.163152251790772,,,9.522397607199597,8.202163695415214,,,41207700,38500300,,
2010-05-24,,,9.707213401794434,8.572772979736328,,,9.870425188986896,9.01165195840488,,,9.645037553453932,8.55326772273867,,,9.738301325964684,8.758077106691958,,,20421700,28877200,,
2010-05-25,,,9.847110748291016,8.582528114318848,,,9.862654341857938,8.602033375955097,,,9.365247488601609,8.124142839536795,,,9.43519551263945,8.241177199673539,,,25949500,33075400,,
2010-05-26,,,9.73052978515625,8.475245475769043,,,10.056952614466576,8.914125465913644,,,9.73052978515625,8.416728763820673,,,9.909285161711775,8.72882037449562,,,24184000,36250000,,
2010-05-27,,,10.157990455627441,9.206708908081055,,,10.189078385253746,9.2262150946111,,,9.948147115948565,8.728818499368971,,,9.948147115948565,8.777583035587915,,,21642600,37377100,,
2010-05-28,,,10.041414260864258,8.86535930633545,,,10.18131036153599,9.167697766645475,,,9.90929033049539,8.592279196676607,,,10.111362311200125,9.167697766645475,,,17231300,42979200,,
2010-06-01,,,9.78493595123291,8.445987701416016,,,10.1035874364053,8.797091717709986,,,9.777163783010472,8.445987701416016,,,9.971463541402882,8.71906787956188,,,20702700,41912600,,
2010-06-02,,,9.987007141113281,8.953136444091797,,,10.00255073521676,8.982394798519733,,,9.738302964705294,8.533762666830668,,,9.847111088208457,8.543515761675419,,,19568400,42953400,,
2010-06-03,,,10.12690258026123,9.011650085449219,,,10.165762677801,9.22621344846639,,,9.940375001503988,8.836099088531533,,,10.002550861089734,9.050661521442704,,,19915500,43996900,,
2010-06-04,,,9.769390106201172,8.641042709350586,,,10.095813709189747,9.148192408959364,,,9.714986419434624,8.602031265542694,,,9.862653886884386,8.748324877401927,,,20768200,33060000,,
2010-06-07,,,9.466282844543457,8.172906875610352,,,9.893741646829842,8.767831734810073,,,9.458510677652344,8.15340068509248,,,9.808250034611492,8.767831734810073,,,19003400,35437500,,
2010-06-08,,,9.590638160705566,8.328951835632324,,,9.606181759145015,8.387469471151936,,,9.310845976846402,8.065624801059727,,,9.505145775106417,8.241175847406037,,,18183000,33551900,,
2010-06-09,,,9.474052429199219,8.319198608398438,,,9.847108214337817,8.68005471970086,,,9.427420919303447,8.260681903920341,,,9.64503636160418,8.436232947460878,,,19252100,28670500,,
2010-06-10,,,9.738306045532227,8.553266525268555,,,9.816026264221428,8.611783218175301,,,9.575094179240851,8.367961494149712,,,9.606182118477545,8.504501994442224,,,21926600,24131800,,
2010-06-11,,,9.862651824951172,8.70931339263916,,,9.932599831138578,8.719065555965633,,,9.613948461791047,8.377715656778301,,,9.637264216788687,8.436232357161874,,,16438600,23505500,,
2010-06-14,,,9.862651824951172,8.689807891845703,,,10.041407923118378,8.943382760477748,,,9.839336069953532,8.680054797643027,,,9.94814416193333,8.86535986706885,,,17292100,26395800,,
2010-06-15,,,10.305657386779785,9.440780639648438,,,10.336745312513278,9.509050447793426,,,9.839337759582795,8.806843385065049,,,9.878197852048315,8.826349576024404,,,25381300,52149700,,
2010-06-16,,,10.406695365905762,9.665094375610352,,,10.484414824841451,9.733364170479891,,,10.181307674961175,9.226215395537514,,,10.259027133896863,9.284733026930118,,,18674500,39003100,,
2010-06-17,,,10.41446590423584,9.674848556518555,,,10.49218609773397,9.85040054031989,,,10.173534638542089,9.528555856754977,,,10.49218609773397,9.75287145373997,,,15360000,28516400,,
2010-06-18,,,10.36783218383789,9.752870559692383,,,10.492183874125287,9.889411082366314,,,10.297884172752596,9.57731859198393,,,10.414463697098395,9.655341482052972,,,15309000,24574300,,
2010-06-21,,,10.305657386779785,9.674848556518555,,,10.523272866914228,10.035704688694178,,,10.227937201848748,9.616330918549343,,,10.507729274644788,9.99669324008347,,,14415400,26685500,,
2010-06-22,,,10.15022087097168,9.40177059173584,,,10.492188158914265,9.869908083387491,,,10.111360766588584,9.362759134098203,,,10.35229207961306,9.694356058964864,,,16289100,26920700,,
2010-06-23,,,10.196850776672363,9.577319145202637,,,10.33674683365733,9.743118028703016,,,10.025866789379041,9.323745202884062,,,10.204622944548133,9.421273356050815,,,17537000,28385000,,
2010-06-24,,,9.917057991027832,9.382262229919434,,,10.15798923129378,9.655342370282705,,,9.847109972500744,9.284734073414272,,,10.126901305414476,9.577319473036056,,,19277700,33938300,,
2010-06-25,,,10.064726829528809,9.226215362548828,,,10.111359095319818,9.509048564705038,,,9.714987430277754,9.138439380826867,,,9.917059346714264,9.470037120618187,,,48303900,30363300,,
2010-06-28,,,9.971463203430176,9.77237606048584,,,10.09581492599538,9.840645851971876,,,9.847111480864971,9.401766893650223,,,10.010323302030486,9.489541941229632,,,16084100,57085700,,
2010-06-29,,,9.575091361999512,8.45573616027832,,,9.83156697053916,9.070166921729324,,,9.520687669641015,8.38746638570796,,,9.83156697053916,9.011649307736215,,,29442500,88352200,,
2010-06-30,,,9.341933250427246,8.280189514160156,,,9.691672686430731,8.699563379176555,,,9.326388913131856,8.2411780567242,,,9.559548784199112,8.504506091996781,,,25783300,38844700,,
2010-07-01,,,9.326390266418457,8.172906875610352,,,9.466286357597102,8.328952679327895,,,9.116546129650487,7.812050721986944,,,9.334162436193916,8.299694323657445,,,27308500,50082000,,
2010-07-02,,,9.326390266418457,8.01685905456543,,,9.411881910363793,8.231421515632313,,,9.139862638976865,7.860813290114561,,,9.349706034549929,8.202163167324306,,,21203700,21526600,,
2010-07-06,,,9.155403137207031,8.143648147583008,,,9.45851098505996,8.42648138641549,,,9.023279260542523,8.016860705333093,,,9.419650890536047,8.31919920368524,,,30163700,39807600,,
2010-07-07,,,9.474052429199219,8.670303344726562,,,9.4895967599608,8.680055509622902,,,9.108769550635898,8.23142337066965,,,9.202033311621925,8.348458650489048,,,26353900,30835500,,
2010-07-08,,,9.411882400512695,8.475245475769043,,,9.567322839337237,8.777584921190172,,,9.264214873063313,8.31919967043157,,,9.559550669157021,8.719067279135436,,,26422700,31355700,,
2010-07-09,,,9.559549331665039,8.358209609985352,,,9.567321500757838,8.49475013001223,,,9.334161616337747,8.231422183554578,,,9.442969018857573,8.484997036416125,,,18687300,30607300,,
2010-07-12,,,9.5673189163208,8.338705062866211,,,9.691670623434876,8.533762300864721,,,9.466282968991955,8.289940520840014,,,9.481826561783894,8.319198874013221,,,13674300,27460100,,
2010-07-13,,,9.73052978515625,8.514257431030273,,,9.808249224060777,8.582528172485882,,,9.683897528857878,8.299694901045282,,,9.714985452658603,8.53376362290514,,,23246500,39240800,,
2010-07-14,,,9.738306045532227,8.53376293182373,,,9.932605851060295,8.660550378423586,,,9.683902337166746,8.338705679403315,,,9.847114203458123,8.611785832791897,,,20956900,39357700,,
2010-07-15,,,9.683899879455566,8.445987701416016,,,9.769391505360518,8.52401060945769,,,9.53623239085706,8.27043569326903,,,9.722759978937725,8.52401060945769,,,19689300,27456000,,
2010-07-16,,,9.474052429199219,8.065625190734863,,,9.676124281932855,8.358210592149835,,,9.466281005012915,8.046119001250501,,,9.65280852698497,8.33870533277178,,,20576600,25501600,,
2010-07-19,,,9.621722221374512,8.221670150756836,,,9.637265813550133,8.250928501904045,,,9.474054019135746,8.026611996158868,,,9.520686278051832,8.124141073457851,,,13306900,21294400,,
2010-07-20,,,9.590638160705566,8.24117660522461,,,9.613953928962193,8.280188055789568,,,9.240898672076518,7.9290850007049505,,,9.419654130702177,8.114389158361911,,,22747600,33100000,,
2010-07-21,,,9.481825828552246,7.968095779418945,,,9.87819742022284,8.35821025217499,,,9.45851007057003,7.958342685073476,,,9.792705813491658,8.338704993590323,,,29922300,37625200,,
2010-07-22,,,9.676130294799805,8.328951835632324,,,9.800482053388228,8.377716376880956,,,9.582866475858488,8.03636551824679,,,9.590638646069001,8.143647695015034,,,21862900,34883000,,
2010-07-23,,,9.722757339477539,8.270435333251953,,,9.753845262384804,8.397222785827148,,,9.520685469983045,8.133895715175889,,,9.629493570755745,8.250930072143825,,,14214700,25004500,,
2010-07-26,,,9.761617660522461,8.299695014953613,,,9.823793507815411,8.299695014953613,,,9.551773620012831,8.133896102167451,,,9.707213238245206,8.260683560774895,,,15642600,31013000,,
2010-07-27,,,9.800477981567383,8.221670150756836,,,9.847110242261133,8.38746902410138,,,9.559546734701154,8.133894167208993,,,9.777162221817829,8.358209742847958,,,19061900,29279000,,
2010-07-28,,,9.598406791687012,8.03636646270752,,,9.831565870679704,8.319199719061588,,,9.52845877151135,7.93883829885468,,,9.81602227797102,8.15340081739475,,,18344100,30374500,,
2010-07-29,,,9.27975845336914,7.587734699249268,,,9.62949869881862,8.104637125228928,,,9.155406695518188,7.490205606196106,,,9.598410759355883,8.075377839249162,,,36363600,54088200,,
2010-07-30,,,9.170947074890137,7.100090026855469,,,9.264210852997472,7.412181589539372,,,9.0621389631676,7.080584304187725,,,9.240895093769295,7.363417515396568,,,26268400,68687900,,
2010-08-02,,,9.334160804748535,7.460946083068848,,,9.442968197807746,7.558474695810621,,,9.279756367024154,7.119595705946086,,,9.326388636331512,7.207371224887128,,,20219400,40160000,,
2010-08-03,,,9.186491966247559,7.285394668579102,,,9.256439995017114,7.421935201844185,,,9.054368076615003,7.246383220518547,,,9.225352064585614,7.392676383272198,,,23634000,24109600,,
2010-08-04,,,9.225354194641113,7.451193332672119,,,9.341934516572683,7.490204779566753,,,9.054370167191749,7.226877280501406,,,9.233126364342198,7.363417809685757,,,17594100,25854600,,
2010-08-05,,,9.178722381591797,7.509710788726807,,,9.303074128273655,7.607239874727092,,,9.093229999851864,6.651458459338849,,,9.217581746533721,7.412182167779669,,,14579900,19310900,,
