Date,ASML
2017-02-01,110.62581634521484
2017-02-02,111.92985534667969
2017-02-03,112.17607879638672
2017-02-06,111.46478271484375
2017-02-07,112.40409088134766
2017-02-08,113.16097259521484
2017-02-09,113.55308532714844
2017-02-10,113.85404205322266
2017-02-13,115.35871887207031
2017-02-14,115.13072967529297
2017-02-15,116.0517807006836
2017-02-16,116.06089782714844
2017-02-17,115.70523071289062
2017-02-21,116.35269927978516
2017-02-22,112.92386627197266
2017-02-23,112.87828063964844
2017-02-24,111.73837280273438
2017-02-27,112.07579803466797
2017-02-28,110.97233581542969
2017-03-01,112.5955810546875
2017-03-02,110.86293029785156
2017-03-03,112.14873504638672
2017-03-06,110.89027404785156
2017-03-07,109.41297912597656
2017-03-08,110.11515045166016
2017-03-09,110.57108306884766
2017-03-10,113.99081420898438
2017-03-13,113.2521743774414
2017-03-14,113.06978607177734
2017-03-15,114.96659088134766
2017-03-16,115.0760269165039
2017-03-17,116.63542175292969
2017-03-20,116.97280883789062
2017-03-21,115.19456481933594
2017-03-22,117.56556701660156
2017-03-23,117.8391342163086
2017-03-24,120.59319305419922
2017-03-27,121.01266479492188
2017-03-28,122.00666809082031
2017-03-29,121.20416259765625
2017-03-30,120.9488296508789
2017-03-31,121.10386657714844
2017-04-03,120.53843688964844
2017-04-04,121.04912567138672
2017-04-05,119.4897232055664
2017-04-06,119.44415283203125
2017-04-07,119.62650299072266
2017-04-10,118.46839141845703
2017-04-11,118.37718963623047
2017-04-12,117.64764404296875
2017-04-13,117.0731430053711
2017-04-17,118.7054672241211
2017-04-18,119.1431884765625
2017-04-19,115.71437072753906
2017-04-20,118.59605407714844
2017-04-21,118.57781219482422
2017-04-24,121.70574951171875
2017-04-25,122.41703796386719
2017-04-26,120.7938232421875
2017-04-27,121.24063873291016
2017-04-28,121.4312973022461
2017-05-01,122.36145782470703
2017-05-02,124.3232192993164
2017-05-03,123.56794738769531
2017-05-04,124.38766479492188
2017-05-05,125.10598754882812
2017-05-08,122.73910522460938
2017-05-09,124.29556274414062
2017-05-10,123.2271957397461
2017-05-11,123.55877685546875
2017-05-12,124.73762512207031
2017-05-15,125.013916015625
2017-05-16,126.41374969482422
2017-05-17,122.31541442871094
2017-05-18,123.4113998413086
2017-05-19,124.19424438476562
2017-05-22,123.60481262207031
2017-05-23,123.32852172851562
2017-05-24,122.94170379638672
2017-05-25,124.23107147216797
2017-05-26,123.59556579589844
2017-05-30,122.86799621582031
2017-05-31,121.56023406982422
2017-06-01,123.2364273071289
2017-06-02,124.05611419677734
2017-06-05,122.63780975341797
2017-06-06,122.14044952392578
2017-06-07,123.40216827392578
2017-06-08,124.34159088134766
2017-06-09,119.75511169433594
2017-06-12,118.88018798828125
2017-06-13,121.50497436523438
2017-06-14,119.8656234741211
2017-06-15,117.49871063232422
2017-06-16,119.38673400878906
2017-06-19,121.06291198730469
2017-06-20,118.33680725097656
2017-06-21,120.12348175048828
2017-06-22,119.74588012695312
2017-06-23,124.00080108642578
2017-06-26,123.20877075195312
2017-06-27,121.91018676757812
2017-06-28,124.3232192993164
2017-06-29,119.35910034179688
2017-06-30,120.01299285888672
2017-07-03,119.42353057861328
2017-07-05,121.09051513671875
2017-07-06,120.85111236572266
2017-07-07,122.38910675048828
2017-07-10,124.15738677978516
2017-07-11,125.08759307861328
2017-07-12,126.2111587524414
2017-07-13,126.03621673583984
2017-07-14,128.8636016845703
2017-07-17,129.139892578125
2017-07-18,131.9304962158203
2017-07-19,138.72727966308594
2017-07-20,141.6652374267578
2017-07-21,142.0980987548828
2017-07-24,141.59158325195312
2017-07-25,140.6613311767578
2017-07-26,142.3191680908203
2017-07-27,141.1310577392578
2017-07-28,140.4771728515625
2017-07-31,138.4510040283203
2017-08-01,138.99440002441406
2017-08-02,139.08645629882812
2017-08-03,140.14559936523438
2017-08-04,140.85476684570312
2017-08-07,142.2178192138672
2017-08-08,141.02975463867188
2017-08-09,141.42578125
2017-08-10,138.3128204345703
2017-08-11,139.2430419921875
2017-08-14,140.55084228515625
2017-08-15,140.41273498535156
2017-08-16,141.52708435058594
2017-08-17,138.74571228027344
2017-08-18,140.22850036621094
2017-08-21,139.61138916015625
2017-08-22,142.17178344726562
2017-08-23,141.2784423828125
2017-08-24,141.324462890625
2017-08-25,142.0336151123047
2017-08-28,141.94149780273438
2017-08-29,142.89013671875
2017-08-30,142.57701110839844
2017-08-31,143.9584503173828
2017-09-01,144.851806640625
2017-09-05,142.57701110839844
2017-09-06,144.11502075195312
2017-09-07,148.14894104003906
2017-09-08,147.09901428222656
2017-09-11,149.91717529296875
2017-09-12,148.60020446777344
2017-09-13,147.42137145996094
2017-09-14,148.6739044189453
2017-09-15,149.57644653320312
2017-09-18,153.79452514648438
2017-09-19,154.99179077148438
2017-09-20,152.1367645263672
2017-09-21,152.67095947265625
2017-09-22,152.845947265625
2017-09-25,149.2080535888672
2017-09-26,149.99090576171875
2017-09-27,153.74847412109375
2017-09-28,157.0179901123047
2017-09-29,157.67189025878906
2017-10-02,157.2113800048828
2017-10-03,156.9903564453125
2017-10-04,157.66265869140625
2017-10-05,155.20364379882812
2017-10-06,156.05096435546875
2017-10-09,156.6956329345703
2017-10-10,157.65342712402344
2017-10-11,159.2375030517578
2017-10-12,159.8914337158203
2017-10-13,162.36892700195312
2017-10-16,162.635986328125
2017-10-17,162.40567016601562
2017-10-18,158.15997314453125
2017-10-19,162.11102294921875
2017-10-20,161.37420654296875
2017-10-23,163.9990234375
2017-10-24,164.33056640625
2017-10-25,163.34510803222656
2017-10-26,163.768798828125
2017-10-27,164.791015625
2017-10-30,163.87010192871094
2017-10-31,166.4672088623047
2017-11-01,167.06585693359375
2017-11-02,167.84869384765625
2017-11-03,169.99461364746094
2017-11-06,170.3077392578125
2017-11-07,169.0183563232422
2017-11-08,167.16720581054688
2017-11-09,163.9437255859375
2017-11-10,165.4080810546875
2017-11-13,164.71739196777344
2017-11-14,166.08961486816406
2017-11-15,163.85166931152344
2017-11-16,167.42503356933594
2017-11-17,166.0804443359375
2017-11-20,167.18560791015625
2017-11-21,170.72216796875
2017-11-22,168.53945922851562
2017-11-24,171.64312744140625
2017-11-27,170.12351989746094
2017-11-28,169.72752380371094
2017-11-29,158.8138427734375
2017-11-30,161.65049743652344
2017-12-01,158.80470275878906
2017-12-04,155.94967651367188
2017-12-05,157.02716064453125
2017-12-06,157.18373107910156
2017-12-07,158.5652618408203
2017-12-08,158.3902587890625
2017-12-11,161.2913055419922
2017-12-12,158.5560302734375
2017-12-13,159.6611328125
2017-12-14,158.32577514648438
2017-12-15,160.06646728515625
2017-12-18,162.43331909179688
2017-12-19,163.04116821289062
2017-12-20,161.3281707763672
2017-12-21,160.7479248046875
2017-12-22,161.37420654296875
2017-12-26,159.41249084472656
2017-12-27,160.28746032714844
2017-12-28,160.43482971191406
2017-12-29,160.0848388671875
2018-01-02,163.68585205078125
2018-01-03,164.92921447753906
2018-01-04,166.4672088623047
2018-01-05,168.41970825195312
2018-01-08,169.30384826660156
2018-01-09,168.39208984375
2018-01-10,166.43038940429688
2018-01-11,164.44113159179688
2018-01-12,166.57774353027344
2018-01-16,171.65235900878906
2018-01-17,183.44093322753906
2018-01-18,187.2906036376953
2018-01-19,189.27993774414062
2018-01-22,189.29833984375
2018-01-23,189.19705200195312
2018-01-24,186.26832580566406
2018-01-25,184.96051025390625
2018-01-26,190.1916961669922
2018-01-29,187.8983917236328
2018-01-30,184.40794372558594
2018-01-31,186.92222595214844
2018-02-01,185.50390625
2018-02-02,179.19517517089844
2018-02-05,171.92860412597656
2018-02-06,178.7715606689453
2018-02-07,172.3615264892578
2018-02-08,165.6844482421875
2018-02-09,169.15652465820312
2018-02-12,171.6155242919922
2018-02-13,170.60243225097656
2018-02-14,176.2204132080078
2018-02-15,179.49908447265625
2018-02-16,177.04005432128906
2018-02-20,180.0701141357422
2018-02-21,179.04782104492188
2018-02-22,178.01632690429688
2018-02-23,181.26742553710938
2018-02-26,184.96975708007812
2018-02-27,181.83839416503906
2018-02-28,179.95037841796875
2018-03-01,176.76380920410156
2018-03-02,178.2742156982422
2018-03-05,182.676513671875
2018-03-06,186.81167602539062
2018-03-07,189.76806640625
2018-03-08,188.81947326660156
2018-03-09,192.862548828125
2018-03-12,194.6032257080078
2018-03-13,191.5823516845703
2018-03-14,194.8150177001953
2018-03-15,197.49505615234375
2018-03-16,197.14511108398438
2018-03-19,195.9385986328125
2018-03-20,195.8004913330078
2018-03-21,196.84120178222656
2018-03-22,188.54312133789062
2018-03-23,183.37646484375
2018-03-26,191.05740356445312
2018-03-27,184.4632110595703
2018-03-28,179.15838623046875
2018-03-29,182.86988830566406
2018-04-02,177.7952880859375
2018-04-03,183.67120361328125
2018-04-04,182.59361267089844
2018-04-05,182.9804229736328
2018-04-06,179.25042724609375
2018-04-09,182.84228515625
2018-04-10,189.30755615234375
2018-04-11,189.30755615234375
2018-04-12,189.94300842285156
2018-04-13,189.39964294433594
2018-04-16,190.3666534423828
2018-04-17,195.892578125
2018-04-18,190.0167236328125
2018-04-19,179.68333435058594
2018-04-20,177.7676544189453
2018-04-23,176.20199584960938
2018-04-24,178.71629333496094
2018-04-25,176.51515197753906
2018-04-26,180.21751403808594
2018-04-27,178.16224670410156
2018-04-30,175.0960693359375
2018-05-01,177.8741912841797
2018-05-02,176.85215759277344
2018-05-03,179.09136962890625
2018-05-04,181.65579223632812
2018-05-07,181.07044982910156
2018-05-08,180.13197326660156
2018-05-09,183.92288208007812
2018-05-10,186.8218231201172
2018-05-11,184.71266174316406
2018-05-14,187.63009643554688
2018-05-15,185.76255798339844
2018-05-16,188.5035400390625
2018-05-17,188.03897094726562
2018-05-18,183.35609436035156
2018-05-21,188.15972900390625
2018-05-22,188.1876220703125
2018-05-23,186.01341247558594
2018-05-24,186.59878540039062
2018-05-25,186.8496551513672
2018-05-29,181.7394256591797
2018-05-30,183.1331329345703
2018-05-31,182.71498107910156
2018-06-01,187.8345489501953
2018-06-04,189.4698486328125
2018-06-05,194.4871826171875
2018-06-06,198.47315979003906
2018-06-07,192.85189819335938
2018-06-08,192.74969482421875
2018-06-11,194.98887634277344
2018-06-12,194.50575256347656
2018-06-13,198.60324096679688
2018-06-14,200.59158325195312
2018-06-15,199.5974578857422
2018-06-18,196.1410369873047
2018-06-19,191.56971740722656
2018-06-20,190.93788146972656
2018-06-21,189.7671356201172
2018-06-22,191.7462158203125
2018-06-25,182.71498107910156
2018-06-26,183.94146728515625
2018-06-27,180.15988159179688
2018-06-28,179.86256408691406
2018-06-29,183.94146728515625
2018-07-02,181.41419982910156
2018-07-03,177.90203857421875
2018-07-05,182.10179138183594
2018-07-06,183.3374786376953
2018-07-09,185.0006866455078
2018-07-10,185.29803466796875
2018-07-11,179.87181091308594
2018-07-12,185.20510864257812
2018-07-13,185.07501220703125
2018-07-16,185.9019012451172
2018-07-17,189.86004638671875
2018-07-18,202.4591827392578
2018-07-19,200.00624084472656
2018-07-20,204.23387145996094
2018-07-23,205.1351318359375
2018-07-24,198.55677795410156
2018-07-25,203.45333862304688
2018-07-26,201.29774475097656
2018-07-27,198.1851348876953
2018-07-30,199.30010986328125
2018-07-31,198.8355712890625
2018-08-01,198.751953125
2018-08-02,200.5265655517578
2018-08-03,199.5602569580078
2018-08-06,198.43603515625
2018-08-07,198.4267120361328
2018-08-08,197.90646362304688
2018-08-09,194.34780883789062
2018-08-10,189.44195556640625
2018-08-13,190.19451904296875
2018-08-14,191.0400848388672
2018-08-15,183.17031860351562
2018-08-16,183.83924865722656
2018-08-17,183.3839569091797
2018-08-20,185.35372924804688
2018-08-21,186.2828826904297
2018-08-22,186.58023071289062
2018-08-23,185.4001922607422
2018-08-24,188.59645080566406
2018-08-27,193.8088836669922
2018-08-28,192.04354858398438
2018-08-29,192.16432189941406
2018-08-30,190.65916442871094
2018-08-31,190.51979064941406
2018-09-04,185.3444366455078
2018-09-05,181.29342651367188
2018-09-06,171.37953186035156
2018-09-07,168.05319213867188
2018-09-10,172.51304626464844
2018-09-11,170.37599182128906
2018-09-12,162.9429473876953
2018-09-13,169.10311889648438
2018-09-14,171.28660583496094
2018-09-17,170.1159210205078
2018-09-18,173.34930419921875
2018-09-19,175.653564453125
2018-09-20,177.92062377929688
2018-09-21,175.0774688720703
2018-09-24,177.90203857421875
2018-09-25,176.73138427734375
2018-09-26,175.4212646484375
2018-09-27,175.36553955078125
2018-09-28,174.69659423828125
2018-10-01,176.61053466796875
2018-10-02,176.6848907470703
2018-10-03,178.2179412841797
2018-10-04,174.17623901367188
2018-10-05,170.7663116455078
2018-10-08,168.8057861328125
2018-10-09,169.98580932617188
2018-10-10,159.73741149902344
2018-10-11,159.60733032226562
2018-10-12,161.93020629882812
2018-10-15,161.06610107421875
2018-10-16,168.8429718017578
2018-10-17,171.8998260498047
2018-10-18,163.9370880126953
2018-10-19,163.3052978515625
2018-10-22,163.83493041992188
2018-10-23,160.69442749023438
2018-10-24,146.95249938964844
2018-10-25,157.0615234375
2018-10-26,154.4320526123047
2018-10-29,151.7932586669922
2018-10-30,156.78274536132812
2018-10-31,160.14622497558594
2018-11-01,163.26817321777344
2018-11-02,162.58984375
2018-11-05,160.6107940673828
2018-11-06,164.85696411132812
2018-11-07,164.84768676757812
2018-11-08,162.58984375
2018-11-09,163.06370544433594
2018-11-12,157.02435302734375
2018-11-13,158.7803955078125
2018-11-14,160.49002075195312
2018-11-15,164.2623291015625
2018-11-16,157.0150146484375
2018-11-19,151.99766540527344
2018-11-20,149.89785766601562
2018-11-21,152.29498291015625
2018-11-23,152.0626983642578
2018-11-26,155.56558227539062
2018-11-27,155.5469970703125
2018-11-28,161.9580535888672
2018-11-29,159.36578369140625
2018-11-30,159.20785522460938
2018-12-03,165.07066345214844
2018-12-04,157.61898803710938
2018-12-06,154.56211853027344
2018-12-07,148.22540283203125
2018-12-10,149.97216796875
2018-12-11,150.02792358398438
2018-12-12,153.51219177246094
2018-12-13,152.46226501464844
2018-12-14,149.6190948486328
2018-12-17,149.21951293945312
2018-12-18,151.05923461914062
2018-12-19,142.97576904296875
2018-12-20,141.8607940673828
2018-12-21,137.9305419921875
2018-12-24,134.73426818847656
2018-12-26,142.08377075195312
2018-12-27,143.44960021972656
2018-12-28,144.10000610351562
2018-12-31,144.5924530029297
2019-01-02,145.22427368164062
2019-01-03,137.21511840820312
2019-01-04,143.15232849121094
2019-01-07,146.42286682128906
2019-01-08,145.34507751464844
2019-01-09,151.37518310546875
2019-01-10,151.08717346191406
2019-01-11,150.5389404296875
2019-01-14,147.44491577148438
2019-01-15,147.94667053222656
2019-01-16,146.1348419189453
2019-01-17,146.3763885498047
2019-01-18,151.1707763671875
2019-01-22,148.197509765625
2019-01-23,150.6318817138672
2019-01-24,156.93141174316406
2019-01-25,164.1415557861328
2019-01-28,161.8093719482422
2019-01-29,162.23680114746094
2019-01-30,164.6339874267578
2019-01-31,162.62701416015625
2019-02-01,165.76754760742188
2019-02-04,166.83604431152344
2019-02-05,168.7407684326172
2019-02-06,173.6186981201172
2019-02-07,168.2669219970703
2019-02-08,168.23904418945312
2019-02-11,165.86972045898438
2019-02-12,169.83712768554688
2019-02-13,169.39111328125
2019-02-14,171.2680206298828
2019-02-15,171.30514526367188
2019-02-19,169.5305633544922
2019-02-20,170.82203674316406
2019-02-21,169.59556579589844
2019-02-22,171.788330078125
2019-02-25,173.73951721191406
2019-02-26,172.22508239746094
2019-02-27,171.07290649414062
2019-02-28,169.9114532470703
2019-03-01,171.99273681640625
2019-03-04,172.50376892089844
2019-03-05,171.45382690429688
2019-03-06,168.32264709472656
2019-03-07,164.94061279296875
2019-03-08,166.1670684814453
2019-03-11,168.25762939453125
2019-03-12,169.57696533203125
2019-03-13,169.59556579589844
2019-03-14,170.3017120361328
2019-03-15,179.14712524414062
2019-03-18,177.13092041015625
2019-03-19,177.288818359375
2019-03-20,177.59548950195312
2019-03-21,180.58726501464844
2019-03-22,174.44566345214844
2019-03-25,173.12631225585938
2019-03-26,174.0182647705078
2019-03-27,171.0171661376953
2019-03-28,171.14724731445312
2019-03-29,174.72439575195312
2019-04-01,178.84048461914062
2019-04-02,180.1041259765625
2019-04-03,183.72779846191406
2019-04-04,184.32241821289062
2019-04-05,187.11907958984375
2019-04-08,189.13536071777344
2019-04-09,187.2863311767578
2019-04-10,185.6325225830078
2019-04-11,183.88571166992188
2019-04-12,188.44781494140625
2019-04-15,185.67893981933594
2019-04-16,189.1910858154297
2019-04-17,188.94955444335938
2019-04-18,191.31881713867188
2019-04-22,190.94715881347656
2019-04-23,190.7427215576172
2019-04-24,190.85427856445312
2019-04-25,191.59754943847656
2019-04-26,194.77101135253906
2019-04-29,194.02845764160156
2019-04-30,196.2938995361328
2019-05-01,194.0096435546875
2019-05-02,193.57723999023438
2019-05-03,196.16226196289062
2019-05-06,192.86280822753906
2019-05-07,188.65155029296875
2019-05-08,189.34713745117188
2019-05-09,187.0535125732422
2019-05-10,186.8185272216797
2019-05-13,179.01641845703125
2019-05-14,186.16049194335938
2019-05-15,188.59515380859375
2019-05-16,190.0146026611328
2019-05-17,189.1309814453125
2019-05-20,179.05398559570312
2019-05-21,182.12783813476562
2019-05-22,180.041015625
2019-05-23,179.1855926513672
2019-05-24,178.41476440429688
2019-05-28,179.53343200683594
2019-05-29,177.24917602539062
2019-05-30,178.4994354248047
2019-05-31,176.769775390625
2019-06-03,175.7639617919922
2019-06-04,179.03521728515625
2019-06-05,178.0387725830078
2019-06-06,181.19723510742188
2019-06-07,184.82565307617188
2019-06-10,186.36729431152344
2019-06-11,188.09695434570312
2019-06-12,185.01373291015625
2019-06-13,186.05711364746094
2019-06-14,180.50161743164062
2019-06-17,178.264404296875
2019-06-18,183.0396728515625
2019-06-19,185.01373291015625
2019-06-20,189.56336975097656
2019-06-21,190.1367950439453
2019-06-24,190.635009765625
2019-06-25,187.1005096435547
2019-06-26,192.1295928955078
2019-06-27,192.693603515625
2019-06-28,195.457275390625
2019-07-01,202.07496643066406
2019-07-02,201.55795288085938
2019-07-03,201.0033416748047
2019-07-05,197.16806030273438
2019-07-08,195.55125427246094
2019-07-09,194.21646118164062
2019-07-10,195.63587951660156
2019-07-11,196.2186737060547
2019-07-12,195.69224548339844
2019-07-15,194.35740661621094
2019-07-16,192.70303344726562
2019-07-17,204.61300659179688
2019-07-18,213.05435180664062
2019-07-19,210.20608520507812
2019-07-22,214.0789337158203
2019-07-23,216.40081787109375
2019-07-24,220.01988220214844
2019-07-25,216.25038146972656
2019-07-26,217.0023651123047
2019-07-29,217.11517333984375
2019-07-30,214.6429443359375
2019-07-31,209.44467163085938
2019-08-01,208.15684509277344
2019-08-02,206.7186279296875
2019-08-05,199.4053192138672
2019-08-06,201.999755859375
2019-08-07,202.7611846923828
2019-08-08,206.83145141601562
2019-08-09,203.03379821777344
2019-08-12,201.586181640625
2019-08-13,206.0511932373047
2019-08-14,196.1998748779297
2019-08-15,197.271484375
2019-08-16,200.08218383789062
2019-08-19,202.75180053710938
2019-08-20,201.81173706054688
2019-08-21,204.01138305664062
2019-08-22,202.3475341796875
2019-08-23,197.87310791015625
2019-08-26,201.15374755859375
2019-08-27,201.22894287109375
2019-08-28,202.80821228027344
2019-08-29,206.55882263183594
2019-08-30,209.2566680908203
2019-09-03,206.82205200195312
2019-09-04,213.6371307373047
2019-09-05,222.86810302734375
2019-09-06,224.2499237060547
2019-09-09,226.85377502441406
2019-09-10,227.17335510253906
2019-09-11,230.5292205810547
2019-09-12,232.0238494873047
2019-09-13,234.0542755126953
2019-09-16,231.44102478027344
2019-09-17,233.21766662597656
2019-09-18,234.8062744140625
2019-09-19,234.61827087402344
2019-09-20,231.0462188720703
