Date,MRVL
2018-12-24,13.874771118164062
2018-12-26,14.89539623260498
2018-12-27,15.116853713989258
2018-12-28,15.068711280822754
2018-12-31,15.588654518127441
2019-01-02,15.887140274047852
2019-01-03,15.184255599975586
2019-01-04,15.636800765991211
2019-01-07,15.993059158325195
2019-01-08,16.070085525512695
2019-01-09,16.45522117614746
2019-01-10,16.4744873046875
2019-01-11,16.686309814453125
2019-01-14,16.40708351135254
2019-01-15,16.214506149291992
2019-01-16,16.021940231323242
2019-01-17,15.90639877319336
2019-01-18,16.25303077697754
2019-01-22,16.041194915771484
2019-01-23,16.06044578552246
2019-01-24,16.850000381469727
2019-01-25,17.880258560180664
2019-01-28,17.678056716918945
2019-01-29,17.45659828186035
2019-01-30,17.687679290771484
2019-01-31,17.841739654541016
2019-02-01,17.726194381713867
2019-02-04,17.880258560180664
2019-02-05,17.9669132232666
2019-02-06,18.33279800415039
2019-02-07,17.6491641998291
2019-02-08,17.706945419311523
2019-02-11,18.342418670654297
2019-02-12,18.67942237854004
2019-02-13,18.573514938354492
2019-02-14,18.47722625732422
2019-02-15,18.130599975585938
2019-02-19,18.5927734375
2019-02-20,19.0645694732666
2019-02-21,18.88162612915039
2019-02-22,18.920143127441406
2019-02-25,18.968276977539062
2019-02-26,19.141597747802734
2019-02-27,18.97791290283203
2019-02-28,19.20899200439453
2019-03-01,19.28602409362793
2019-03-04,19.39194107055664
2019-03-05,19.30528450012207
2019-03-06,18.871997833251953
2019-03-07,18.457965850830078
2019-03-08,17.986167907714844
2019-03-11,18.660171508789062
2019-03-12,19.054943084716797
2019-03-13,18.958656311035156
2019-03-14,18.68905258178711
2019-03-15,19.39194107055664
2019-03-18,19.20899200439453
2019-03-19,19.478599548339844
2019-03-20,19.26676368713379
2019-03-21,20.017797470092773
2019-03-22,18.97791290283203
2019-03-25,18.99717140197754
2019-03-26,18.958656311035156
2019-03-27,19.083824157714844
2019-03-28,18.69868278503418
2019-03-29,19.151226043701172
2019-04-01,19.497854232788086
2019-04-02,19.488195419311523
2019-04-03,19.922760009765625
2019-04-04,20.251115798950195
2019-04-05,20.569805145263672
2019-04-08,20.704998016357422
2019-04-09,20.965744018554688
2019-04-10,21.574148178100586
2019-04-11,21.863862991333008
2019-04-12,22.9261531829834
2019-04-15,22.89718246459961
2019-04-16,23.186901092529297
2019-04-17,24.01741600036621
2019-04-18,23.99810028076172
2019-04-22,23.98844337463379
2019-04-23,24.258846282958984
2019-04-24,24.596847534179688
2019-04-25,24.52924919128418
2019-04-26,24.200899124145508
2019-04-29,24.27815818786621
2019-04-30,24.16227149963379
2019-05-01,23.83393096923828
2019-05-02,23.86290168762207
2019-05-03,23.843585968017578
2019-05-06,23.592496871948242
2019-05-07,23.032386779785156
2019-05-08,23.042037963867188
2019-05-09,22.59781265258789
2019-05-10,22.704036712646484
2019-05-13,21.38100242614746
2019-05-14,22.10529136657715
2019-05-15,22.308094024658203
2019-05-16,22.308094024658203
2019-05-17,21.84454917907715
2019-05-20,20.994718551635742
2019-05-21,21.632091522216797
2019-05-22,21.825239181518555
2019-05-23,21.3616886138916
2019-05-24,21.168548583984375
2019-05-28,20.60842514038086
2019-05-29,21.265121459960938
2019-05-30,21.429290771484375
2019-05-31,21.5355167388916
2019-06-03,21.583805084228516
2019-06-04,22.617128372192383
2019-06-05,22.375694274902344
2019-06-06,22.877870559692383
2019-06-07,23.22552490234375
2019-06-10,23.611814498901367
2019-06-11,23.824277877807617
2019-06-12,23.235183715820312
2019-06-13,23.42832374572754
2019-06-14,23.013063430786133
2019-06-17,22.906841278076172
2019-06-18,23.70838165283203
2019-06-19,23.47661781311035
2019-06-20,23.293127059936523
2019-06-21,23.148269653320312
2019-06-24,22.964780807495117
2019-06-25,22.60746955871582
2019-06-26,22.89718246459961
