Date,TSM
2016-11-09,24.376670837402344
2016-11-10,23.460254669189453
2016-11-11,23.850732803344727
2016-11-14,22.990087509155273
2016-11-15,23.269004821777344
2016-11-16,23.794946670532227
2016-11-17,23.484159469604492
2016-11-18,23.484159469604492
2016-11-21,23.627595901489258
2016-11-22,23.834787368774414
2016-11-23,23.818849563598633
2016-11-25,23.63556671142578
2016-11-28,23.63556671142578
2016-11-29,23.54791259765625
2016-11-30,23.659475326538086
2016-12-01,22.751022338867188
2016-12-02,22.998062133789062
2016-12-05,23.125564575195312
2016-12-06,23.516033172607422
2016-12-07,23.850732803344727
2016-12-08,23.938383102416992
2016-12-09,24.002138137817383
2016-12-12,23.82681655883789
2016-12-13,24.19338607788086
2016-12-14,23.80291748046875
2016-12-15,24.034008026123047
2016-12-16,23.492128372192383
2016-12-19,23.324787139892578
2016-12-20,23.356657028198242
2016-12-21,23.2211856842041
2016-12-22,22.90243148803711
2016-12-23,23.14946746826172
2016-12-27,23.189311981201172
2016-12-28,23.20524787902832
2016-12-29,23.21321678161621
2016-12-30,22.910404205322266
2017-01-03,23.356657028198242
2017-01-04,23.34868812561035
2017-01-05,23.747133255004883
2017-01-06,23.611663818359375
2017-01-09,23.938383102416992
2017-01-10,23.96228790283203
2017-01-11,24.04197120666504
2017-01-12,23.340721130371094
2017-01-13,23.460254669189453
2017-01-17,23.603694915771484
2017-01-18,23.50010108947754
2017-01-19,23.611663818359375
2017-01-20,23.96228790283203
2017-01-23,24.169477462768555
2017-01-24,24.559953689575195
2017-01-25,24.950428009033203
2017-01-26,24.791044235229492
2017-01-27,24.90261459350586
2017-01-30,24.854801177978516
2017-01-31,24.63167381286621
2017-02-01,24.767141342163086
2017-02-02,24.5280818939209
2017-02-03,24.67948341369629
2017-02-06,24.59979820251465
2017-02-07,24.320886611938477
2017-02-08,24.169477462768555
2017-02-09,24.073854446411133
2017-02-10,24.4722957611084
2017-02-13,25.253244400024414
2017-02-14,24.96636199951172
2017-02-15,25.301057815551758
2017-02-16,25.755277633666992
2017-02-17,25.77121925354004
2017-02-21,25.763248443603516
2017-02-22,25.55605697631836
2017-02-23,25.301057815551758
2017-02-24,25.436525344848633
2017-02-27,25.125743865966797
2017-02-28,25.07792854309082
2017-03-01,25.165584564208984
2017-03-02,24.59979820251465
2017-03-03,24.583858489990234
2017-03-06,24.583858489990234
2017-03-07,24.950428009033203
2017-03-08,24.87870216369629
2017-03-09,24.68745231628418
2017-03-10,24.75120735168457
2017-03-13,25.101835250854492
2017-03-14,24.870737075805664
2017-03-15,25.42855453491211
2017-03-16,25.826997756958008
2017-03-17,25.970436096191406
2017-03-20,26.17761993408203
2017-03-21,25.882780075073242
2017-03-22,26.050125122070312
2017-03-23,25.946531295776367
2017-03-24,26.145753860473633
2017-03-27,26.43263053894043
2017-03-28,26.57606315612793
2017-03-29,26.24137306213379
2017-03-30,26.35293960571289
2017-03-31,26.16965675354004
2017-04-03,26.209501266479492
2017-04-04,26.185598373413086
2017-04-05,26.21746826171875
2017-04-06,26.185598373413086
2017-04-07,26.193561553955078
2017-04-10,25.914653778076172
2017-04-11,25.81903076171875
2017-04-12,25.723400115966797
2017-04-13,25.36480712890625
2017-04-17,25.524181365966797
2017-04-18,25.332931518554688
2017-04-19,25.189491271972656
2017-04-20,25.332931518554688
2017-04-21,25.56402587890625
2017-04-24,26.05809783935547
2017-04-25,26.35293960571289
2017-04-26,26.29715919494629
2017-04-27,26.313095092773438
2017-04-28,26.35293960571289
2017-05-01,26.615915298461914
2017-05-02,27.038257598876953
2017-05-03,27.32513427734375
2017-05-04,27.205608367919922
2017-05-05,27.428728103637695
2017-05-08,27.874988555908203
2017-05-09,28.217649459838867
2017-05-10,28.217649459838867
2017-05-11,28.337186813354492
2017-05-12,28.185771942138672
2017-05-15,27.93874168395996
2017-05-16,27.914827346801758
2017-05-17,27.428728103637695
2017-05-18,27.81123924255371
2017-05-19,28.0502986907959
2017-05-22,28.209688186645508
2017-05-23,28.209688186645508
2017-05-24,28.305309295654297
2017-05-25,28.345151901245117
2017-05-26,28.297334671020508
2017-05-30,28.512502670288086
2017-05-31,28.177804946899414
2017-06-01,28.60015106201172
2017-06-02,28.831247329711914
2017-06-05,28.99858856201172
2017-06-06,29.030471801757812
2017-06-07,29.054372787475586
2017-06-08,29.349227905273438
2017-06-09,28.520469665527344
2017-06-12,28.082176208496094
2017-06-13,28.337186813354492
2017-06-14,28.408897399902344
2017-06-15,28.241559982299805
2017-06-16,28.584217071533203
2017-06-19,28.855159759521484
2017-06-20,28.791399002075195
2017-06-21,29.253589630126953
2017-06-22,29.253589630126953
2017-06-23,29.2695369720459
2017-06-26,29.72950553894043
2017-06-27,28.873746871948242
2017-06-28,29.087688446044922
2017-06-29,28.643346786499023
2017-06-30,28.766769409179688
2017-07-03,28.70094108581543
2017-07-05,28.65157127380371
2017-07-06,28.38826560974121
2017-07-07,28.4952335357666
2017-07-10,28.79969024658203
2017-07-11,29.112375259399414
2017-07-12,29.367446899414062
2017-07-13,29.745967864990234
2017-07-14,29.8282470703125
2017-07-17,29.548479080200195
2017-07-18,29.51556968688965
2017-07-19,29.959909439086914
2017-07-20,29.704822540283203
2017-07-21,29.499107360839844
2017-07-24,29.803558349609375
2017-07-25,29.704822540283203
2017-07-26,29.803558349609375
2017-07-27,29.770645141601562
2017-07-28,29.50733757019043
2017-07-31,29.589618682861328
2017-08-01,29.490882873535156
2017-08-02,29.68013572692871
2017-08-03,29.449750900268555
2017-08-04,29.647226333618164
2017-08-07,30.272581100463867
2017-08-08,30.198535919189453
2017-08-09,30.00104331970215
2017-08-10,29.079456329345703
2017-08-11,29.737733840942383
2017-08-14,29.663679122924805
2017-08-15,29.968130111694336
2017-08-16,29.90230369567871
2017-08-17,29.449750900268555
2017-08-18,29.50733757019043
2017-08-21,29.606077194213867
2017-08-22,30.050405502319336
2017-08-23,30.09978485107422
2017-08-24,30.305498123168945
2017-08-25,30.321958541870117
2017-08-28,30.256128311157227
2017-08-29,30.346641540527344
2017-08-30,30.38778305053711
2017-08-31,30.42070198059082
2017-09-01,30.62641143798828
2017-09-05,30.321958541870117
2017-09-06,30.667552947998047
2017-09-07,30.88971710205078
2017-09-08,30.8568172454834
2017-09-11,31.13657569885254
2017-09-12,31.153043746948242
2017-09-13,30.881494522094727
2017-09-14,30.758068084716797
2017-09-15,30.980239868164062
2017-09-18,31.325828552246094
2017-09-19,31.515090942382812
2017-09-20,31.1201229095459
2017-09-21,31.46571922302246
2017-09-22,31.078981399536133
2017-09-25,30.502992630004883
2017-09-26,30.560575485229492
2017-09-27,30.651098251342773
2017-09-28,30.486522674560547
2017-09-29,30.897953033447266
2017-10-02,31.375207901000977
2017-10-03,31.630285263061523
2017-10-04,31.49039077758789
2017-10-05,31.64674186706543
2017-10-06,31.64674186706543
2017-10-09,31.90182113647461
2017-10-10,32.06639099121094
2017-10-11,33.201927185058594
2017-10-12,33.27598571777344
2017-10-13,33.588661193847656
2017-10-16,33.646263122558594
2017-10-17,33.94248962402344
2017-10-18,34.1482048034668
2017-10-19,33.794376373291016
2017-10-20,33.835514068603516
2017-10-23,33.90957260131836
2017-10-24,34.000083923339844
2017-10-25,33.86843490600586
2017-10-26,33.901344299316406
2017-10-27,34.68305206298828
2017-10-30,34.66659927368164
2017-10-31,34.831172943115234
2017-11-01,34.641910552978516
2017-11-02,34.68305206298828
2017-11-03,34.71596908569336
2017-11-06,34.9134521484375
2017-11-07,34.979278564453125
2017-11-08,34.9134521484375
2017-11-09,34.26340866088867
2017-11-10,34.3292236328125
2017-11-13,34.5678596496582
2017-11-14,34.444427490234375
2017-11-15,34.18111801147461
2017-11-16,34.641910552978516
2017-11-17,34.61722946166992
2017-11-20,34.732421875
2017-11-21,35.03687286376953
2017-11-22,34.8969841003418
2017-11-24,35.374244689941406
2017-11-27,33.81084442138672
2017-11-28,33.67918014526367
2017-11-29,32.42844772338867
2017-11-30,32.58478927612305
2017-12-01,32.66707229614258
2017-12-04,32.41199493408203
2017-12-05,32.255653381347656
2017-12-06,31.8277645111084
2017-12-07,32.09931182861328
2017-12-08,32.09107971191406
2017-12-11,32.39554214477539
2017-12-12,32.33793258666992
2017-12-13,32.32970428466797
2017-12-14,32.42021179199219
2017-12-15,32.502506256103516
2017-12-18,32.42021179199219
2017-12-19,32.370845794677734
2017-12-20,32.45314025878906
2017-12-21,32.280330657958984
2017-12-22,32.60948181152344
2017-12-26,32.04993438720703
2017-12-27,32.15690994262695
2017-12-28,32.69998550415039
2017-12-29,32.625938415527344
2018-01-02,33.753238677978516
2018-01-03,34.32099533081055
2018-01-04,34.13996887207031
2018-01-05,34.93813705444336
2018-01-08,34.92167282104492
2018-01-09,34.70773696899414
2018-01-10,33.98362731933594
2018-01-11,33.76145553588867
2018-01-12,33.89311218261719
2018-01-16,34.74888610839844
2018-01-17,35.48944091796875
2018-01-18,36.674339294433594
2018-01-19,36.75662612915039
2018-01-22,38.163700103759766
2018-01-23,38.0814094543457
2018-01-24,37.299713134765625
2018-01-25,37.11044692993164
2018-01-26,37.6206169128418
2018-01-29,37.35731506347656
2018-01-30,36.92943572998047
2018-01-31,37.28325271606445
2018-02-01,37.39845657348633
2018-02-02,36.624977111816406
2018-02-05,35.341331481933594
2018-02-06,35.867950439453125
2018-02-07,34.460880279541016
2018-02-08,33.21015930175781
2018-02-09,34.1235237121582
2018-02-12,34.9957275390625
2018-02-13,34.872314453125
2018-02-14,35.423622131347656
2018-02-15,35.81035232543945
2018-02-16,35.777435302734375
2018-02-20,35.99138259887695
2018-02-21,35.29196548461914
2018-02-22,34.880531311035156
2018-02-23,36.12303924560547
2018-02-26,36.54268264770508
2018-02-27,35.892635345458984
2018-02-28,35.67047882080078
2018-03-01,35.15208435058594
2018-03-02,35.39069747924805
2018-03-05,35.78567123413086
2018-03-06,35.826805114746094
2018-03-07,36.369895935058594
2018-03-08,36.0407600402832
2018-03-09,36.6908073425293
2018-03-12,37.209197998046875
2018-03-13,37.01994323730469
2018-03-14,37.1515998840332
2018-03-15,37.28325271606445
2018-03-16,37.00349426269531
2018-03-19,36.699031829833984
2018-03-20,36.888282775878906
2018-03-21,36.78133010864258
2018-03-22,35.95023727416992
2018-03-23,35.03687286376953
2018-03-26,36.42749786376953
2018-03-27,35.62110137939453
2018-03-28,35.12739181518555
2018-03-29,36.007835388183594
2018-04-02,34.97105026245117
2018-04-03,35.777435302734375
2018-04-04,36.15595245361328
2018-04-05,35.645790100097656
2018-04-06,34.90520477294922
2018-04-09,35.440067291259766
2018-04-10,35.8597297668457
2018-04-11,35.695152282714844
2018-04-12,36.08189392089844
2018-04-13,35.09447479248047
2018-04-16,35.275508880615234
2018-04-17,34.8147087097168
2018-04-18,34.4937858581543
2018-04-19,32.527198791503906
2018-04-20,32.04993438720703
2018-04-23,31.8853702545166
2018-04-24,31.8853702545166
2018-04-25,31.408119201660156
2018-04-26,31.408119201660156
2018-04-27,31.408119201660156
2018-04-30,31.63851547241211
2018-05-01,32.03348159790039
2018-05-02,31.062517166137695
2018-05-03,31.35051727294922
2018-05-04,31.75370979309082
2018-05-07,31.63851547241211
2018-05-08,32.23918914794922
2018-05-09,32.37907791137695
2018-05-10,32.72467803955078
2018-05-11,32.83987045288086
2018-05-14,32.87278747558594
2018-05-15,32.33793258666992
2018-05-16,32.74113082885742
2018-05-17,32.05817413330078
2018-05-18,31.613826751708984
2018-05-21,32.47782516479492
2018-05-22,32.617706298828125
2018-05-23,32.625938415527344
2018-05-24,32.31325149536133
2018-05-25,32.33793258666992
2018-05-29,31.39989471435547
2018-05-30,31.548004150390625
2018-05-31,31.844221115112305
2018-06-01,32.255653381347656
2018-06-04,32.889244079589844
2018-06-05,32.53541564941406
2018-06-06,32.551883697509766
2018-06-07,32.51896286010742
2018-06-08,32.03348159790039
2018-06-11,31.893590927124023
2018-06-12,32.255653381347656
2018-06-13,32.13221740722656
2018-06-14,31.761932373046875
2018-06-15,31.83599281311035
2018-06-18,31.47394561767578
2018-06-19,30.906177520751953
2018-06-20,31.556230545043945
2018-06-21,30.955554962158203
2018-06-22,31.366973876953125
2018-06-25,31.140949249267578
2018-06-26,31.098295211791992
2018-06-27,30.28800392150879
2018-06-28,30.654769897460938
2018-06-29,31.183595657348633
2018-07-02,31.166536331176758
2018-07-03,31.038591384887695
2018-07-05,31.20918846130371
2018-07-06,31.789186477661133
2018-07-09,32.26681900024414
2018-07-10,32.35212326049805
2018-07-11,31.533294677734375
2018-07-12,31.823301315307617
2018-07-13,32.21565246582031
2018-07-16,32.23270034790039
2018-07-17,32.445953369140625
2018-07-18,32.761539459228516
2018-07-19,33.95565414428711
2018-07-20,34.74036407470703
2018-07-23,34.74889373779297
2018-07-24,34.45036315917969
2018-07-25,34.87683868408203
2018-07-26,34.8171272277832
2018-07-27,35.354488372802734
2018-07-30,35.04742431640625
2018-07-31,35.14977264404297
2018-08-01,35.57624053955078
2018-08-02,35.439781188964844
2018-08-03,35.55918502807617
2018-08-06,35.030357360839844
2018-08-07,35.17536163330078
2018-08-08,35.79801940917969
2018-08-09,35.68712615966797
2018-08-10,34.996246337890625
2018-08-13,34.72331237792969
2018-08-14,34.89389419555664
2018-08-15,34.501529693603516
2018-08-16,34.46742248535156
2018-08-17,34.228599548339844
2018-08-20,34.203006744384766
2018-08-21,34.87683868408203
2018-08-22,34.885372161865234
2018-08-23,34.697723388671875
2018-08-24,35.17536163330078
2018-08-27,35.42271423339844
2018-08-28,36.122127532958984
2018-08-29,37.64036560058594
2018-08-30,37.06889724731445
2018-08-31,37.18830108642578
2018-09-04,37.62330627441406
2018-09-05,37.71713638305664
2018-09-06,37.5721321105957
2018-09-07,38.28008270263672
2018-09-10,38.05830001831055
2018-09-11,37.99860382080078
2018-09-12,37.47830581665039
2018-09-13,37.04331970214844
2018-09-14,37.87918472290039
2018-09-17,37.32477951049805
2018-09-18,37.15419387817383
2018-09-19,37.54654312133789
2018-09-20,37.67449188232422
2018-09-21,37.58066940307617
2018-09-24,38.28860855102539
2018-09-25,37.67449188232422
2018-09-26,37.75978088378906
2018-09-27,38.1777229309082
2018-09-28,37.66596221923828
2018-10-01,38.09242630004883
2018-10-02,37.20536804199219
2018-10-03,37.49536895751953
2018-10-04,36.19036865234375
2018-10-05,35.508018493652344
2018-10-08,34.93653106689453
2018-10-09,34.885372161865234
2018-10-10,33.563289642333984
2018-10-11,33.21358871459961
2018-10-12,33.82770919799805
2018-10-15,33.051536560058594
2018-10-16,34.12623596191406
2018-10-17,33.750938415527344
2018-10-18,32.872413635253906
2018-10-19,32.795654296875
2018-10-22,33.02595138549805
2018-10-23,32.41183090209961
2018-10-24,31.115354537963867
2018-10-25,31.891536712646484
2018-10-26,31.27742576599121
2018-10-29,30.987415313720703
2018-10-30,32.22418212890625
2018-10-31,32.49712371826172
2018-11-01,33.30742645263672
2018-11-02,33.07712173461914
2018-11-05,32.82123947143555
2018-11-06,33.03448486328125
2018-11-07,33.41830062866211
2018-11-08,33.00888442993164
2018-11-09,32.47153091430664
2018-11-12,31.61006736755371
2018-11-13,31.90006446838379
2018-11-14,32.27535629272461
2018-11-15,32.855369567871094
2018-11-16,31.44800567626953
2018-11-19,30.74858283996582
2018-11-20,30.398887634277344
2018-11-21,30.850940704345703
2018-11-23,30.671825408935547
2018-11-26,31.422412872314453
2018-11-27,31.388290405273438
2018-11-28,32.42036437988281
2018-11-29,32.35212326049805
2018-11-30,32.062129974365234
2018-12-03,33.03448486328125
2018-12-04,31.934188842773438
2018-12-06,31.439472198486328
2018-12-07,31.149471282958984
2018-12-10,31.072715759277344
2018-12-11,31.303003311157227
2018-12-12,31.883007049560547
2018-12-13,31.840362548828125
2018-12-14,31.158008575439453
2018-12-17,30.89358901977539
2018-12-18,31.354171752929688
2018-12-19,30.90212059020996
2018-12-20,30.60359764099121
2018-12-21,30.458593368530273
2018-12-24,30.100358963012695
2018-12-26,31.354171752929688
2018-12-27,31.37124252319336
2018-12-28,31.678300857543945
2018-12-31,31.482128143310547
2019-01-02,31.149471282958984
2019-01-03,29.30711555480957
2019-01-04,29.827411651611328
2019-01-07,30.049184799194336
2019-01-08,29.801816940307617
2019-01-09,30.3732967376709
2019-01-10,31.064178466796875
2019-01-11,31.22623634338379
2019-01-14,30.50124740600586
2019-01-15,30.740060806274414
2019-01-16,30.398887634277344
2019-01-17,30.953296661376953
2019-01-18,31.422412872314453
2019-01-22,31.021530151367188
2019-01-23,31.123891830444336
2019-01-24,32.104766845703125
2019-01-25,32.5312385559082
2019-01-28,31.934188842773438
2019-01-29,30.987415313720703
2019-01-30,31.883007049560547
2019-01-31,32.087711334228516
2019-02-01,32.04507064819336
2019-02-04,32.360660552978516
2019-02-05,32.62506103515625
2019-02-06,33.04301071166992
2019-02-07,32.51417922973633
2019-02-08,32.23270034790039
2019-02-11,32.65918731689453
2019-02-12,32.95771026611328
2019-02-13,32.52271270751953
2019-02-14,32.463008880615234
2019-02-15,32.48859405517578
2019-02-19,32.80418395996094
2019-02-20,33.2647705078125
2019-02-21,33.247703552246094
2019-02-22,33.59743118286133
2019-02-25,33.759483337402344
2019-02-26,33.776546478271484
2019-02-27,33.64859390258789
2019-02-28,33.30742645263672
2019-03-01,33.59743118286133
2019-03-04,33.392723083496094
2019-03-05,33.28182601928711
2019-03-06,33.08565139770508
2019-03-07,32.94917678833008
2019-03-08,32.58241653442383
2019-03-11,32.95771026611328
2019-03-12,33.179481506347656
2019-03-13,33.443885803222656
2019-03-14,33.111236572265625
2019-03-15,33.819183349609375
2019-03-18,33.989768981933594
2019-03-19,33.91301727294922
2019-03-20,33.989768981933594
2019-03-21,35.00477600097656
2019-03-22,34.484474182128906
2019-03-25,34.04948806762695
2019-03-26,34.458892822265625
2019-03-27,34.28831481933594
2019-03-28,34.40772247314453
2019-03-29,34.93653106689453
2019-04-01,35.2862434387207
2019-04-02,35.200958251953125
2019-04-03,35.64448547363281
2019-04-04,35.85771560668945
2019-04-05,36.019775390625
2019-04-08,36.156246185302734
2019-04-09,36.002716064453125
2019-04-10,36.13918685913086
2019-04-11,35.908897399902344
2019-04-12,36.31831359863281
2019-04-15,36.34389114379883
2019-04-16,36.6850700378418
2019-04-17,37.86213684082031
2019-04-18,38.723609924316406
2019-04-22,38.510372161865234
2019-04-23,38.74066162109375
2019-04-24,38.732139587402344
2019-04-25,37.938899993896484
2019-04-26,37.47830581665039
2019-04-29,37.384490966796875
2019-04-30,37.37595748901367
2019-05-01,37.37595748901367
2019-05-02,37.870662689208984
2019-05-03,38.13507843017578
2019-05-06,37.32477951049805
2019-05-07,37.32477951049805
2019-05-08,37.27360916137695
2019-05-09,36.88978958129883
2019-05-10,36.53154754638672
2019-05-13,34.962127685546875
2019-05-14,35.79801940917969
2019-05-15,35.79801940917969
2019-05-16,35.42271423339844
2019-05-17,34.3309440612793
2019-05-20,32.97476577758789
2019-05-21,33.52064514160156
2019-05-22,33.179481506347656
2019-05-23,32.47153091430664
2019-05-24,32.58241653442383
2019-05-28,32.113304138183594
2019-05-29,32.14741516113281
2019-05-30,32.445953369140625
2019-05-31,32.710365295410156
2019-06-03,33.111236572265625
2019-06-04,33.315948486328125
2019-06-05,32.60801315307617
2019-06-06,32.78712463378906
2019-06-07,33.111236572265625
2019-06-10,33.79359817504883
2019-06-11,34.0836067199707
2019-06-12,33.65711975097656
2019-06-13,33.64859390258789
2019-06-14,32.27535629272461
2019-06-17,32.121826171875
2019-06-18,33.443885803222656
2019-06-19,33.60594940185547
2019-06-20,34.55271530151367
2019-06-21,34.56125259399414
2019-06-24,35.20942687988281
2019-06-25,34.275901794433594
2019-06-26,34.41682052612305
2019-06-27,34.865966796875
2019-06-28,34.49607849121094
2019-07-01,36.44237518310547
2019-07-02,35.93157196044922
2019-07-03,35.517662048339844
2019-07-05,35.165382385253906
2019-07-08,34.628170013427734
2019-07-09,34.9364128112793
2019-07-10,35.85232162475586
2019-07-11,36.019649505615234
2019-07-12,36.310264587402344
2019-07-15,36.829864501953125
2019-07-16,36.785831451416016
2019-07-17,36.66254425048828
2019-07-18,38.03639602661133
2019-07-19,38.60002899169922
2019-07-22,39.27814483642578
2019-07-23,39.11962890625
2019-07-24,39.225303649902344
2019-07-25,38.41508102416992
2019-07-26,38.274173736572266
2019-07-29,38.696895599365234
2019-07-30,37.965938568115234
2019-07-31,37.543212890625
2019-08-01,36.873897552490234
2019-08-02,36.680145263671875
2019-08-05,35.112552642822266
2019-08-06,36.336692810058594
2019-08-07,36.336692810058594
2019-08-08,36.90032196044922
2019-08-09,36.46879196166992
2019-08-12,36.072479248046875
2019-08-13,36.847476959228516
2019-08-14,35.60572052001953
2019-08-15,35.98442077636719
2019-08-16,36.58327865600586
2019-08-19,36.794639587402344
2019-08-20,36.93555450439453
2019-08-21,37.49918746948242
2019-08-22,37.102882385253906
2019-08-23,36.063690185546875
2019-08-26,36.407142639160156
2019-08-27,36.41594696044922
2019-08-28,36.680145263671875
2019-08-29,37.2349739074707
2019-08-30,37.543212890625
2019-09-03,36.74179458618164
2019-09-04,38.00117111206055
2019-09-05,38.96109390258789
2019-09-06,38.49433898925781
2019-09-09,38.61764144897461
2019-09-10,38.837806701660156
2019-09-11,38.94348907470703
2019-09-12,38.8113899230957
2019-09-13,39.40144348144531
2019-09-16,39.27814483642578
2019-09-17,39.74490737915039
